,DATE,RESIDUE_C,HUMUS_C,AMENDED_C,LITTER_C,CO2_FLUX,O2_FLUX,AUTO_RESP,MICRO_C,SURF_RES,CH4_FLUX,SUR_DOC+SED_FLX,SUB_DOC_FLX,SUR_DIC_FLX,SUB_DIC_FLX,ATM_CO2,NBP,FIRE_CO2_EMIT,SOC_1,SOC_2,SOC_3,SOC_4,SOC_5,SOC_6,SOC_7,SOC_8,SOC_9,SOC_10,SOC_11,SOC_12,SOC_13,SOC_14,FIRE_SOC_LOSS,H2_FLUX,ECO_HVST_C,ECO_LAI,ECO_GPP,ECO_RA,ECO_NPP,ECO_RH,FIRE_CH4_EMIT,TTL_DIC,STG_DEAD
0,1012001.0,540.3379,13393.88,0.0,0.0,-4.966753,17.37998,0.0,214.5867,299.1613,-0.003651584,0.0,0.001485116,0.0,-0.00193732,370.0,-4.969952,0.0,278.6449,1112.801,1381.34,1381.671,835.0449,1116.029,437.3538,1922.158,2137.928,1693.395,587.9656,571.9774,142.9981,35.74941,0.0,-0.0175692,0.0,0.0,0.0,0.0,0.0,-6.793935,0.0,2.128127,0.0
1,2012001.0,540.0091,13392.33,0.0,0.0,-6.584641,20.8292,0.0,214.8158,298.9712,-0.003044453,0.0,0.001485362,0.0,-0.003030409,370.0,-6.58614,0.0,278.7224,1112.544,1381.037,1381.392,834.8804,1115.844,437.2853,1921.925,2137.767,1693.313,587.9492,571.965,142.9958,35.74873,0.0,-0.01757317,0.0,0.0,0.0,0.0,0.0,-8.554124,0.0,2.272104,0.0
2,3012001.0,539.2196,13390.9,0.0,0.0,-8.456768,25.09389,0.0,215.5261,298.2451,-0.002426107,0.0,0.001485362,0.0,-0.003847051,370.0,-8.456833,0.0,278.8715,1112.292,1380.741,1381.139,834.7378,1115.676,437.2218,1921.722,2137.608,1693.235,587.9338,571.9533,142.9935,35.74806,0.0,-0.01757475,0.0,0.0,0.0,0.0,0.0,-10.65307,0.0,2.500312,0.0
3,4012001.0,537.4805,13389.44,0.0,0.0,-11.27179,32.17517,0.0,217.071,296.5888,-0.001846839,0.0,0.001485362,0.0,-0.004527634,370.0,-11.2706,0.0,279.0599,1111.976,1380.423,1380.873,834.5951,1115.511,437.1617,1921.529,2137.446,1693.158,587.9187,571.9418,142.9913,35.74742,0.0,-0.0175816,0.0,0.0,0.0,0.0,0.0,-13.70911,0.0,2.742514,0.0
4,5012001.0,534.8928,13387.98,0.0,0.0,-14.95774,42.00652,0.0,219.2435,294.1292,-0.001293369,0.0,0.001485362,0.0,-0.005130381,370.0,-14.95539,0.0,279.2634,1111.636,1380.09,1380.598,834.4377,1115.342,437.1001,1921.333,2137.289,1693.083,587.9039,571.9305,142.9892,35.74681,0.0,-0.0175994,0.0,0.0,0.0,0.0,0.0,-17.6042,0.0,2.952784,0.0
5,6012001.0,531.2322,13386.56,0.0,0.0,-19.68767,54.71949,0.0,222.2883,290.6225,-0.0007680425,0.0,0.001485362,0.0,-0.005685983,370.0,-19.68424,0.0,279.5158,1111.287,1379.745,1380.31,834.2844,1115.166,437.0365,1921.133,2137.144,1693.011,587.8894,571.9193,142.9872,35.74623,0.0,-0.01763266,0.0,0.0,0.0,0.0,0.0,-22.5243,0.0,3.144104,0.0
6,7012001.0,528.4785,13385.15,0.0,0.0,-23.53905,65.48685,0.0,224.4349,288.0297,-0.0001536605,0.0,0.001485362,0.0,-0.006216005,370.0,-23.53447,0.0,279.72,1110.954,1379.413,1380.027,834.1271,1114.988,436.9722,1920.935,2137.003,1692.94,587.8752,571.9081,142.9852,35.74568,0.0,-0.01764166,0.0,0.0,0.0,0.0,0.0,-26.54081,0.0,3.310335,0.0
7,8012001.0,526.4362,13383.78,0.0,0.0,-26.6408,74.17603,0.0,225.9823,286.1039,0.0005088077,0.0,0.001485362,0.0,-0.006731568,370.0,-26.63505,0.0,279.9168,1110.656,1379.104,1379.759,833.9791,1114.824,436.9116,1920.743,2136.865,1692.87,587.8613,571.8972,142.9833,35.74514,0.0,-0.01764432,0.0,0.0,0.0,0.0,0.0,-29.78939,0.0,3.45844,0.0
8,9012001.0,524.0372,13382.51,0.0,0.0,-30.02502,83.46812,0.0,227.8536,283.8079,0.001185322,0.0,0.001485362,0.0,-0.007239418,370.0,-30.01808,0.0,280.142,1110.37,1378.811,1379.51,833.8276,1114.675,436.8548,1920.557,2136.729,1692.802,587.8477,571.8864,142.9815,35.74463,0.0,-0.0176488,0.0,0.0,0.0,0.0,0.0,-33.31321,0.0,3.598964,0.0
9,10012001.0,520.9048,13381.34,0.0,0.0,-34.02379,93.81071,0.0,230.3717,280.6483,0.001840159,0.0,0.001485369,0.0,-0.007745618,370.0,-34.01569,0.0,280.5612,1110.091,1378.525,1379.262,833.6823,1114.532,436.7992,1920.372,2136.597,1692.741,587.8342,571.8757,142.9797,35.74413,0.0,-0.01765502,0.0,0.0,0.0,0.0,0.0,-37.46757,0.0,3.754631,0.0
10,11012001.0,516.7728,13380.2,0.0,0.0,-39.01442,107.3987,0.0,233.7345,276.6281,0.002446181,0.0,0.001485369,0.0,-0.008256998,370.0,-39.0052,0.0,280.9012,1109.785,1378.233,1379.016,833.5308,1114.388,436.7454,1920.185,2136.468,1692.687,587.821,571.8652,142.9781,35.74366,0.0,-0.01766678,0.0,0.0,0.0,0.0,0.0,-42.58904,0.0,3.885829,0.0
11,12012001.0,514.8669,13379.01,0.0,0.0,-41.8639,115.6037,0.0,235.0527,274.8159,0.003109384,0.0,0.001485369,0.0,-0.008775547,370.0,-41.8535,0.0,281.1234,1109.511,1377.962,1378.78,833.387,1114.248,436.6919,1920.0,2136.342,1692.633,587.8079,571.8548,142.9765,35.74319,0.0,-0.01766797,0.0,0.0,0.0,0.0,0.0,-45.53763,0.0,3.985383,0.0
12,13012001.0,513.5684,13377.86,0.0,0.0,-44.04205,121.8377,0.0,235.8672,273.6224,0.003768668,0.0,0.001485369,0.0,-0.009302096,370.0,-44.03046,0.0,281.2712,1109.257,1377.708,1378.571,833.2584,1114.116,436.6414,1919.821,2136.219,1692.581,587.7949,571.8445,142.9749,35.74276,0.0,-0.01766821,0.0,0.0,0.0,0.0,0.0,-47.85286,0.0,4.122943,0.0
13,14012001.0,511.9689,13376.73,0.0,0.0,-46.52063,128.7997,0.0,236.9185,272.1231,0.004411169,0.0,0.001485369,0.0,-0.009839316,370.0,-46.50787,0.0,281.4468,1108.999,1377.446,1378.366,833.131,1113.985,436.5941,1919.648,2136.098,1692.529,587.7821,571.8344,142.9734,35.74233,0.0,-0.01766839,0.0,0.0,0.0,0.0,0.0,-50.43533,0.0,4.227171,0.0
14,15012001.0,510.1263,13375.64,0.0,0.0,-49.20581,136.222,0.0,238.162,270.3867,0.005036667,0.0,0.001485369,0.0,-0.01039091,370.0,-49.19186,0.0,281.6359,1108.74,1377.188,1378.163,833.0082,1113.857,436.5472,1919.479,2135.979,1692.478,587.7695,571.8244,142.972,35.74193,0.0,-0.01766863,0.0,0.0,0.0,0.0,0.0,-53.22017,0.0,4.327747,0.0
15,16012001.0,508.2275,13374.58,0.0,0.0,-51.93955,143.7913,0.0,239.4084,268.6013,0.005658955,0.0,0.001485369,0.0,-0.01095615,370.0,-51.92442,0.0,281.8284,1108.479,1376.933,1377.963,832.8846,1113.731,436.5009,1919.318,2135.863,1692.427,587.7571,571.8145,142.9707,35.74154,0.0,-0.01766883,0.0,0.0,0.0,0.0,0.0,-56.03587,0.0,4.410387,0.0
16,17012001.0,506.3094,13373.57,0.0,0.0,-54.64809,151.0923,0.0,240.6401,266.7941,0.006274102,0.0,0.001485369,0.0,-0.01153416,370.0,-54.63176,0.0,282.0284,1108.22,1376.688,1377.768,832.7651,1113.607,436.4557,1919.165,2135.748,1692.378,587.7448,571.8046,142.9693,35.74116,0.0,-0.01766906,0.0,0.0,0.0,0.0,0.0,-58.83799,0.0,4.504687,0.0
17,18012001.0,504.4444,13372.57,0.0,0.0,-57.30695,158.6899,0.0,241.8099,265.0355,0.006887722,0.0,0.00148537,0.0,-0.01212654,370.0,-57.28941,0.0,282.2303,1107.967,1376.448,1377.576,832.6474,1113.485,436.4103,1919.015,2135.636,1692.329,587.7327,571.7949,142.9681,35.7408,0.0,-0.01766926,0.0,0.0,0.0,0.0,0.0,-61.56682,0.0,4.575447,0.0
18,19012001.0,503.3551,13371.57,0.0,0.0,-59.23368,164.6004,0.0,242.39,264.0388,0.007524668,0.0,0.00148537,0.0,-0.01273582,370.0,-59.2149,0.0,282.3725,1107.739,1376.228,1377.395,832.5319,1113.368,436.3665,1918.866,2135.526,1692.281,587.7206,571.7852,142.9669,35.74045,0.0,-0.0176694,0.0,0.0,0.0,0.0,0.0,-63.51415,0.0,4.59686,0.0
19,20012001.0,502.359,13370.62,0.0,0.0,-60.97589,169.0231,0.0,242.8783,263.122,0.008174978,0.0,0.001486577,0.0,-0.01336026,370.0,-60.95584,0.0,282.5188,1107.525,1376.016,1377.219,832.4244,1113.259,436.3259,1918.724,2135.418,1692.234,587.7088,571.7757,142.9657,35.74012,0.0,-0.0176695,0.0,0.0,0.0,0.0,0.0,-65.32021,0.0,4.661346,0.0
20,21012001.0,501.7094,13369.69,0.0,0.0,-62.37649,172.9793,0.0,243.0481,262.5469,0.008877862,0.0,0.001490167,0.0,-0.01399821,370.0,-62.35511,0.0,282.6424,1107.331,1375.811,1377.049,832.3196,1113.155,436.2861,1918.586,2135.312,1692.188,587.6971,571.7663,142.9646,35.7398,0.0,-0.01766958,0.0,0.0,0.0,0.0,0.0,-66.76006,0.0,4.701197,0.0
21,22012001.0,500.6353,13368.82,0.0,0.0,-64.1207,176.178,0.0,243.5805,261.5466,0.00957669,0.0,0.001498303,0.0,-0.01465126,370.0,-64.09798,0.0,282.795,1107.14,1375.612,1376.882,832.2148,1113.054,436.2473,1918.452,2135.219,1692.142,587.6856,571.757,142.9635,35.73948,0.0,-0.01766971,0.0,0.0,0.0,0.0,0.0,-68.5694,0.0,4.767209,0.0
22,23012001.0,499.1244,13367.99,0.0,0.0,-66.25917,181.6133,0.0,244.4581,260.1012,0.0102419,0.0,0.001503227,0.0,-0.01532919,370.0,-66.23511,0.0,282.9945,1106.945,1375.408,1376.716,832.1144,1112.952,436.2075,1918.322,2135.129,1692.098,587.6742,571.7477,142.9624,35.73919,0.0,-0.01766993,0.0,0.0,0.0,0.0,0.0,-70.777,0.0,4.837306,0.0
23,24012001.0,498.4299,13367.14,0.0,0.0,-67.62091,185.9977,0.0,244.7001,259.4744,0.01091111,0.0,0.001505282,0.0,-0.01603379,370.0,-67.59547,0.0,283.115,1106.767,1375.22,1376.562,832.0154,1112.853,436.168,1918.194,2135.041,1692.053,587.6629,571.7416,142.9614,35.73889,0.0,-0.01766998,0.0,0.0,0.0,0.0,0.0,-72.18729,0.0,4.88658,0.0
24,25012001.0,498.057,13366.31,0.0,0.0,-68.62799,189.2726,0.0,244.6846,259.1645,0.01160701,0.0,0.001506702,0.0,-0.01676596,370.0,-68.60112,0.0,283.2081,1106.596,1375.042,1376.427,831.9141,1112.761,436.1298,1918.069,2134.954,1692.01,587.6517,571.7383,142.9604,35.73861,0.0,-0.01766998,0.0,0.0,0.0,0.0,0.0,-73.26174,0.0,4.95433,0.0
25,26012001.0,497.566,13365.52,0.0,0.0,-69.74006,192.6675,0.0,244.6934,258.7317,0.01232213,0.0,0.001507042,0.0,-0.01752668,370.0,-69.71172,0.0,283.3221,1106.429,1374.865,1376.295,831.8154,1112.669,436.0947,1917.949,2134.869,1691.967,587.6407,571.7352,142.9594,35.73834,0.0,-0.01766998,0.0,0.0,0.0,0.0,0.0,-74.417,0.0,4.997888,0.0
26,27012001.0,497.0755,13364.74,0.0,0.0,-70.8362,195.7206,0.0,244.6966,258.2985,0.01305465,0.0,0.001508855,0.0,-0.01831653,370.0,-70.80634,0.0,283.4361,1106.263,1374.689,1376.164,831.7234,1112.58,436.0604,1917.832,2134.787,1691.925,587.6297,571.7321,142.9585,35.73808,0.0,-0.01766998,0.0,0.0,0.0,0.0,0.0,-75.5552,0.0,5.040282,0.0
27,28012001.0,496.5405,13363.99,0.0,0.0,-71.96117,198.5257,0.0,244.7073,257.821,0.01380319,0.0,0.001510774,0.0,-0.01913617,370.0,-71.92975,0.0,283.5554,1106.099,1374.515,1376.031,831.632,1112.491,436.027,1917.718,2134.707,1691.884,587.6188,571.729,142.9576,35.73783,0.0,-0.01766998,0.0,0.0,0.0,0.0,0.0,-76.72175,0.0,5.083117,0.0
28,29012001.0,495.7864,13363.25,0.0,0.0,-73.25836,202.0536,0.0,244.8195,257.1273,0.01453182,0.0,0.001511205,0.0,-0.01998602,370.0,-73.22535,0.0,283.7021,1105.932,1374.334,1375.896,831.5396,1112.402,435.9935,1917.605,2134.628,1691.844,587.6081,571.726,142.9567,35.73758,0.0,-0.01766998,0.0,0.0,0.0,0.0,0.0,-78.08382,0.0,5.148818,0.0
29,30012001.0,494.7375,13362.53,0.0,0.0,-74.84612,206.4816,0.0,245.1442,256.1403,0.01524848,0.0,0.001511219,0.0,-0.02086651,370.0,-74.81152,0.0,283.8736,1105.76,1374.156,1375.762,831.4444,1112.312,435.9602,1917.494,2134.551,1691.804,587.5974,571.7231,142.9559,35.73734,0.0,-0.01766998,0.0,0.0,0.0,0.0,0.0,-79.71694,0.0,5.194981,0.0
30,31012001.0,493.5045,13361.83,0.0,0.0,-76.6089,211.4711,0.0,245.6128,254.9679,0.01594285,0.0,0.001511219,0.0,-0.02177795,370.0,-76.57269,0.0,284.0612,1105.577,1373.98,1375.625,831.3505,1112.22,435.9263,1917.382,2134.474,1691.765,587.5869,571.7203,142.9551,35.73711,0.0,-0.01767004,0.0,0.0,0.0,0.0,0.0,-81.52171,0.0,5.23758,0.0
31,1022001.0,492.2503,13361.12,0.0,0.0,-78.40778,217.0602,0.0,246.1028,253.7781,0.01662723,0.0,0.001511219,0.0,-0.02272056,370.0,-78.36995,0.0,284.2456,1105.394,1373.805,1375.491,831.2555,1112.128,435.8926,1917.271,2134.398,1691.726,587.5764,571.7175,142.9543,35.73689,0.0,-0.01767004,0.0,0.0,0.0,0.0,0.0,-83.34275,0.0,5.260409,0.0
32,2022001.0,491.1259,13360.42,0.0,0.0,-80.07619,221.7676,0.0,246.4969,252.72,0.01730699,0.0,0.001511219,0.0,-0.02368312,370.0,-80.03671,0.0,284.415,1105.215,1373.637,1375.359,831.1639,1112.037,435.8592,1917.161,2134.323,1691.688,587.566,571.7147,142.9535,35.73668,0.0,-0.01767004,0.0,0.0,0.0,0.0,0.0,-85.02842,0.0,5.278615,0.0
33,3022001.0,489.8895,13359.76,0.0,0.0,-81.81091,224.9331,0.0,246.99,251.5423,0.01795711,0.0,0.001514222,0.0,-0.0246482,370.0,-81.76981,0.0,284.5991,1105.043,1373.469,1375.234,831.0728,1111.949,435.8261,1917.052,2134.249,1691.65,587.5601,571.712,142.9528,35.73647,0.0,-0.01767006,0.0,0.0,0.0,0.0,0.0,-86.80345,0.0,5.319748,0.0
34,4022001.0,488.3517,13359.11,0.0,0.0,-83.81377,229.541,0.0,247.7272,250.0504,0.01855318,0.0,0.001515816,0.0,-0.02562458,370.0,-83.77111,0.0,284.8222,1104.861,1373.301,1375.105,830.9817,1111.861,435.7928,1916.945,2134.176,1691.612,587.5557,571.7093,142.9521,35.73627,0.0,-0.01767012,0.0,0.0,0.0,0.0,0.0,-88.85962,0.0,5.373958,0.0
35,5022001.0,486.6779,13358.48,0.0,0.0,-85.87341,233.9946,0.0,248.5725,248.3574,0.01905276,0.0,0.0015165,0.0,-0.02660094,370.0,-85.82928,0.0,285.1142,1104.692,1373.133,1374.979,830.8906,1111.772,435.7597,1916.838,2134.103,1691.575,587.5513,571.7067,142.9514,35.73607,0.0,-0.01767424,0.0,0.0,0.0,0.0,0.0,-91.03464,0.0,5.489824,0.0
36,6022001.0,484.9234,13357.84,0.0,0.0,-88.10303,239.5007,0.0,249.4995,246.612,0.0194836,0.0,0.001516513,0.0,-0.02759637,370.0,-88.05746,0.0,285.3928,1104.499,1372.961,1374.85,830.8018,1111.683,435.727,1916.732,2134.031,1691.538,587.5471,571.7041,142.9507,35.73589,0.0,-0.01767449,0.0,0.0,0.0,0.0,0.0,-93.30042,0.0,5.526519,0.0
37,7022001.0,483.5292,13357.19,0.0,0.0,-90.00483,244.6349,0.0,250.1615,245.2712,0.01989388,0.0,0.001516517,0.0,-0.02858179,370.0,-89.95787,0.0,285.6003,1104.312,1372.786,1374.72,830.7192,1111.598,435.6951,1916.628,2133.96,1691.501,587.543,571.7015,142.9501,35.7357,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-95.21706,0.0,5.542783,0.0
38,8022001.0,482.1492,13356.56,0.0,0.0,-91.8614,250.09,0.0,250.7915,243.9564,0.02030337,0.0,0.001516517,0.0,-0.02960186,370.0,-91.81301,0.0,285.7975,1104.134,1372.612,1374.596,830.6338,1111.514,435.6641,1916.525,2133.89,1691.465,587.5389,571.6991,142.9494,35.73553,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-97.09863,0.0,5.569706,0.0
39,9022001.0,480.8649,13355.95,0.0,0.0,-93.64833,255.6707,0.0,251.3315,242.7375,0.020735,0.0,0.0015183,0.0,-0.03061922,370.0,-93.5985,0.0,285.9872,1103.965,1372.443,1374.47,830.5512,1111.432,435.6336,1916.425,2133.82,1691.429,587.535,571.6966,142.9488,35.73536,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-98.87173,0.0,5.557406,0.0
40,10022001.0,479.8558,13355.34,0.0,0.0,-95.14933,260.0206,0.0,251.6077,241.7883,0.02121417,0.0,0.001525271,0.0,-0.03161376,370.0,-95.09802,0.0,286.1616,1103.812,1372.282,1374.347,830.4714,1111.352,435.6036,1916.326,2133.752,1691.394,587.5311,571.6942,142.9482,35.7352,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-100.3577,0.0,5.543495,0.0
41,11022001.0,479.1434,13354.75,0.0,0.0,-96.32368,262.7934,0.0,251.5762,241.1326,0.02174849,0.0,0.001531412,0.0,-0.03261448,370.0,-96.27084,0.0,286.3181,1103.675,1372.129,1374.231,830.3907,1111.273,435.574,1916.23,2133.684,1691.358,587.5272,571.6918,142.9477,35.73503,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-101.5387,0.0,5.552098,0.0
42,12022001.0,478.5261,13354.17,0.0,0.0,-97.37462,265.3172,0.0,251.4228,240.5723,0.02232398,0.0,0.001534792,0.0,-0.03360809,370.0,-97.32022,0.0,286.4701,1103.54,1371.978,1374.113,830.3149,1111.195,435.5449,1916.135,2133.618,1691.323,587.5234,571.6895,142.9471,35.73488,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-102.6143,0.0,5.578232,0.0
43,13022001.0,477.6461,13353.62,0.0,0.0,-98.65511,268.9,0.0,251.4141,239.7528,0.02290288,0.0,0.001536342,0.0,-0.03463285,370.0,-98.59911,0.0,286.6524,1103.397,1371.826,1373.997,830.2363,1111.116,435.5159,1916.041,2133.552,1691.289,587.5196,571.6871,142.9465,35.73472,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-103.9209,0.0,5.606148,0.0
44,14022001.0,476.7328,13353.08,0.0,0.0,-99.99319,273.3727,0.0,251.4624,238.8997,0.02350275,0.0,0.001536979,0.0,-0.03568723,370.0,-99.93553,0.0,286.8304,1103.261,1371.679,1373.882,830.1601,1111.037,435.4868,1915.948,2133.488,1691.255,587.5159,571.6849,142.946,35.73458,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-105.252,0.0,5.600512,0.0
45,15022001.0,476.2143,13352.52,0.0,0.0,-100.9476,276.1526,0.0,251.2598,238.435,0.02413691,0.0,0.001541411,0.0,-0.03670771,370.0,-100.8883,0.0,286.9633,1103.139,1371.542,1373.773,830.0889,1110.961,435.4585,1915.855,2133.424,1691.221,587.5123,571.6826,142.9454,35.73445,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-106.2029,0.0,5.598504,0.0
46,16022001.0,475.9072,13351.96,0.0,0.0,-101.6977,278.4476,0.0,250.9872,238.1808,0.02481695,0.0,0.001542405,0.0,-0.03769062,370.0,-101.6367,0.0,287.0574,1103.019,1371.418,1373.671,830.0218,1110.888,435.4313,1915.765,2133.361,1691.187,587.5087,571.6804,142.9449,35.73432,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-106.9517,0.0,5.598437,0.0
47,17022001.0,475.6329,13351.42,0.0,0.0,-102.4051,280.4439,0.0,250.7126,237.9573,0.02552667,0.0,0.001542856,0.0,-0.03863482,370.0,-102.3425,0.0,287.1437,1102.905,1371.299,1373.573,829.9573,1110.817,435.4053,1915.677,2133.299,1691.154,587.5051,571.6782,142.9444,35.73418,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-107.6566,0.0,5.596994,0.0
48,18022001.0,475.2625,13350.91,0.0,0.0,-103.1647,282.0143,0.0,250.4442,237.6342,0.02624251,0.0,0.001544487,0.0,-0.03957647,370.0,-103.1005,0.0,287.2508,1102.796,1371.183,1373.467,829.9025,1110.747,435.3828,1915.591,2133.239,1691.122,587.5016,571.676,142.9439,35.73404,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-108.4223,0.0,5.604351,0.0
49,19022001.0,474.7137,13350.44,0.0,0.0,-104.07,283.7599,0.0,250.2385,237.1297,0.02693055,0.0,0.001549218,0.0,-0.04049288,370.0,-104.0042,0.0,287.3892,1102.688,1371.067,1373.368,829.8446,1110.678,435.3604,1915.507,2133.179,1691.09,587.4982,571.674,142.9435,35.73391,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-109.3308,0.0,5.608319,0.0
50,20022001.0,474.2107,13349.96,0.0,0.0,-104.9308,286.4244,0.0,250.0007,236.6712,0.02762065,0.0,0.001549689,0.0,-0.04113121,370.0,-104.8636,0.0,287.5214,1102.578,1370.953,1373.273,829.7849,1110.609,435.3379,1915.424,2133.121,1691.058,587.4948,571.6719,142.943,35.73379,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-110.1934,0.0,5.610508,0.0
51,21022001.0,473.8624,13349.48,0.0,0.0,-105.6554,288.9175,0.0,249.7221,236.3686,0.02833615,0.0,0.001550122,0.0,-0.04137534,370.0,-105.5872,0.0,287.623,1102.475,1370.842,1373.179,829.725,1110.541,435.3162,1915.343,2133.063,1691.026,587.4914,571.6699,142.9425,35.73366,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-110.9183,0.0,5.611105,0.0
52,22022001.0,473.4525,13349.02,0.0,0.0,-106.4088,290.2963,0.0,249.4757,236.0033,0.02904849,0.0,0.001554983,0.0,-0.04174934,370.0,-106.3396,0.0,287.7325,1102.38,1370.73,1373.092,829.6658,1110.479,435.2947,1915.263,2133.006,1690.995,587.4881,571.668,142.9421,35.73354,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-111.6821,0.0,5.622059,0.0
53,23022001.0,473.0296,13348.58,0.0,0.0,-107.1541,292.4554,0.0,249.2056,235.6236,0.02974712,0.0,0.001557468,0.0,-0.04231931,370.0,-107.0836,0.0,287.849,1102.288,1370.62,1373.007,829.6054,1110.419,435.2733,1915.184,2132.949,1690.964,587.4849,571.6661,142.9417,35.73341,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-112.4456,0.0,5.641589,0.0
54,24022001.0,472.4742,13348.16,0.0,0.0,-107.9985,295.1185,0.0,248.98,235.1101,0.03040776,0.0,0.001557728,0.0,-0.0423478,370.0,-107.9273,0.0,287.9891,1102.194,1370.51,1372.923,829.5466,1110.359,435.2523,1915.105,2132.893,1690.933,587.4817,571.6642,142.9412,35.7333,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-113.3153,0.0,5.667524,0.0
55,25022001.0,471.7855,13347.76,0.0,0.0,-108.9725,297.8363,0.0,248.8384,234.4633,0.03105384,0.0,0.001557936,0.0,-0.04281439,370.0,-108.9002,0.0,288.147,1102.099,1370.398,1372.839,829.4908,1110.299,435.2317,1915.028,2132.838,1690.902,587.4785,571.6623,142.9408,35.73317,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-114.2993,0.0,5.678427,0.0
56,26022001.0,470.9928,13347.37,0.0,0.0,-110.0495,301.0007,0.0,248.7646,233.7155,0.03169212,0.0,0.001558212,0.0,-0.04370432,370.0,-109.9757,0.0,288.3159,1101.998,1370.285,1372.754,829.433,1110.236,435.2111,1914.951,2132.783,1690.872,587.4754,571.6605,142.9404,35.73307,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-115.3825,0.0,5.685755,0.0
57,27022001.0,470.0657,13346.98,0.0,0.0,-111.2668,305.0998,0.0,248.7883,232.837,0.03233654,0.0,0.001558341,0.0,-0.04408207,370.0,-111.1919,0.0,288.4958,1101.893,1370.171,1372.665,829.3756,1110.17,435.1902,1914.874,2132.728,1690.842,587.4723,571.6586,142.94,35.73297,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-116.5899,0.0,5.676742,0.0
58,28022001.0,469.3144,13346.58,0.0,0.0,-112.3065,308.163,0.0,248.7085,232.132,0.03296497,0.0,0.001558484,0.0,-0.04408207,370.0,-112.231,0.0,288.6523,1101.798,1370.062,1372.582,829.3181,1110.105,435.1693,1914.797,2132.673,1690.813,587.4692,571.6568,142.9396,35.73286,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-117.6311,0.0,5.678449,0.0
59,1032001.0,468.6519,13346.19,0.0,0.0,-113.2511,310.3697,0.0,248.5331,231.5147,0.03360397,0.0,0.001560889,0.0,-0.04408207,370.0,-113.175,0.0,288.8048,1101.703,1369.955,1372.499,829.2634,1110.041,435.1489,1914.721,2132.618,1690.783,587.4662,571.655,142.9392,35.73275,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-118.5788,0.0,5.682048,0.0
60,2032001.0,467.7888,13345.82,0.0,0.0,-114.3683,312.6151,0.0,248.4873,230.6999,0.03423121,0.0,0.001566278,0.0,-0.04408207,370.0,-114.2916,0.0,288.9783,1101.606,1369.844,1372.417,829.2086,1109.977,435.128,1914.646,2132.564,1690.754,587.4633,571.6533,142.9388,35.73265,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-119.7069,0.0,5.693413,0.0
61,3032001.0,466.7524,13345.46,0.0,0.0,-115.6412,314.6823,0.0,248.594,229.7141,0.03482511,0.0,0.001573859,0.0,-0.04408207,370.0,-115.5639,0.0,289.1633,1101.507,1369.734,1372.336,829.151,1109.913,435.1059,1914.571,2132.51,1690.725,587.4604,571.6516,142.9384,35.73254,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-120.9957,0.0,5.709768,0.0
62,4032001.0,465.6108,13345.09,0.0,0.0,-117.0984,317.3434,0.0,248.7962,228.6228,0.0353822,0.0,0.001579165,0.0,-0.04499023,370.0,-117.0196,0.0,289.3597,1101.399,1369.627,1372.25,829.0903,1109.848,435.0825,1914.497,2132.457,1690.696,587.4575,571.6498,142.938,35.73245,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-122.3843,0.0,5.641614,0.0
63,5032001.0,464.3937,13344.73,0.0,0.0,-118.5263,320.6642,0.0,249.0719,227.4526,0.03589716,0.0,0.001582027,0.0,-0.0459353,370.0,-118.446,0.0,289.5681,1101.285,1369.52,1372.165,829.027,1109.782,435.0594,1914.422,2132.404,1690.667,587.4546,571.6482,142.9376,35.7324,0.0,-0.01767451,0.0,0.0,0.0,0.0,0.0,-123.8421,0.0,5.67245,0.0
