,DATE,EVAPN,RUNOFF,SEDIMENT,TTL_SWC,DISCHG,SNOWPACK,WTR_1,WTR_2,WTR_3,WTR_4,WTR_5,WTR_6,WTR_7,WTR_8,WTR_9,WTR_10,WTR_11,WTR_12,WTR_13,WTR_14,WTR_15,WTR_16,WTR_17,WTR_18,WTR_19,WTR_20,SURF_WTR,ICE_1,ICE_2,ICE_3,ICE_4,ICE_5,ICE_6,ICE_7,ICE_8,ICE_9,ICE_10,ICE_11,ICE_12,ICE_13,ICE_14,ICE_15,ICE_16,ICE_17,ICE_18,ICE_19,ICE_20,SURF_ICE,ACTV_LYR,WTR_TBL
10,2001-01-11,-0.0207993029125,0.0,0.0,1005.1799583333333,-0.05851684791666667,0.04135723333333333,0.27752783333333336,0.2761916583333333,0.28048028750000004,0.2877467458333333,0.2919074333333333,0.26186312916666665,0.26477825416666667,0.3566557291666667,0.3463366708333333,0.3522082458333333,0.3583070666666666,0.36586094166666666,0.3761060333333333,0.42476613750000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033303940314439273,9.879489625e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.400000125
11,2001-01-12,-0.022911609791666666,0.0,0.0,1006.1190833333334,-0.056082578333333334,0.10590441666666667,0.2537732458333333,0.2727212375,0.2809375625,0.2873783541666667,0.29131803333333334,0.26119986666666667,0.2643728875,0.3564257458333333,0.34630938333333333,0.3522296958333333,0.35839922500000004,0.36625214166666664,0.3773200333333333,0.4266109083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011689384729460017,9.878892416666666e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4000004166666664
12,2001-01-13,0.0056146041249999995,0.0,0.0,1016.9776666666667,-0.05385942333333333,9.915179125,0.2563189875,0.26736046666666663,0.27952884166666664,0.28679665416666666,0.29076160833333337,0.26058506666666664,0.26397574583333333,0.3561902833333333,0.34627707916666667,0.35225115416666664,0.35850566666666667,0.36664861249999997,0.37841565,0.42843085416666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034861848131894466,9.878336333333334e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.3999998750000002
13,2001-01-14,0.006841727121666666,0.0,0.0,1018.7227083333333,-0.05203829166666666,10.392969583333334,0.2760993625,0.2719974708333333,0.27884657916666666,0.2859837708333333,0.2900413333333333,0.26000382083333334,0.2635830125,0.35594275000000003,0.34624000416666667,0.3522732041666667,0.3586249833333333,0.3670626833333333,0.3795808541666667,0.4300240416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.788193541666666e-16,9.877796083333333e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
14,2001-01-15,0.005200816875,0.0,0.0,1020.0972083333332,-0.05065450416666667,10.536535416666666,0.2813245958333333,0.2785336666666667,0.2801832541666667,0.2856620208333333,0.2894421,0.2594387541666667,0.26319249166666664,0.3556836875,0.3461983,0.35229795416666665,0.3587572291666667,0.36750949166666663,0.3808995958333334,0.43132295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79029225e-16,9.87728475e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
15,2001-01-16,0.00493193025,0.0,0.0,1021.4175833333334,-0.04929633458333333,10.658405833333333,0.28061197083333334,0.2805615083333333,0.28185512916666666,0.28594058333333333,0.2892426125,0.2589480708333333,0.26280934166666664,0.355414675,0.34615215,0.35232297500000004,0.3589015166666667,0.3679577958333333,0.3820703833333334,0.43267391250000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.792379833333334e-16,9.876784583333333e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
16,2001-01-17,0.004008990333333334,0.0,0.0,1022.6932916666666,-0.04798087125,10.768135833333332,0.28111185833333335,0.28138977083333333,0.28300057083333335,0.2862559,0.289256375,0.2585743541666667,0.2624198791666667,0.35515067083333335,0.346099875,0.35234801250000003,0.3590560541666667,0.3684015958333333,0.3831178625,0.43406076666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.794412e-16,9.876303333333333e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
17,2001-01-18,0.0022901472695833333,0.0,0.0,1023.9104583333333,-0.04690207791666667,10.808952916666668,0.28311132499999997,0.2824754875,0.28379566666666667,0.286617525,0.2893347708333333,0.25829729583333333,0.2620604583333333,0.3548887958333333,0.34604309583333337,0.35237345,0.35921942500000004,0.36885695,0.3842804166666667,0.4352363791666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.796381125e-16,9.875826874999999e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
18,2001-01-19,-0.0025944745625,0.0,0.0,1025.0122083333333,-0.04610661208333333,10.746097083333334,0.2758603041666667,0.28164304166666665,0.28436833333333333,0.2870011458333333,0.28947514166666666,0.25810207916666666,0.2617566625,0.35462371666666664,0.34598399166666666,0.3524013791666667,0.3593923875,0.36933613333333337,0.385587525,0.43617871666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000354598352084109,9.875350333333333e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4000000416666665
19,2001-01-20,-0.0005648281250000001,0.0,0.0,1025.9367083333334,-0.028368075000000003,10.711587083333333,0.2586590625,0.27347721666666663,0.2828255,0.28697486666666666,0.289529575,0.25797719999999996,0.26182154583333334,0.3543698375,0.3459205166666666,0.35242569583333333,0.35960438749999996,0.3698722583333333,0.38665582916666663,0.4372204708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00747310820544821,9.874881916666666e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.400000125
20,2001-01-21,-0.003854504333333333,0.0,0.0,1026.278875,-0.012537297916666667,10.65083625,0.22474620833333334,0.2652666875,0.2801037708333333,0.28631649583333335,0.28927525,0.2580287291666667,0.2636247375,0.35426179583333334,0.3458545041666667,0.3524521333333333,0.35984155,0.37042943749999996,0.38756199166666666,0.438332475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009538238348560756,9.874448166666667e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4000002083333336
21,2001-01-22,0.010541238304166667,0.0,0.0,1026.6418333333334,-0.0114800255,8.829782583333333,0.23332222083333334,0.2601998125,0.27753160416666667,0.28514724166666666,0.2887833,0.25871245833333334,0.2799545041666667,0.35481562083333335,0.3457977125,0.3524838416666667,0.36008565416666666,0.3709735125,0.38865845416666667,0.43920525416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009566858854481589,0.00034300662075026003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4000000833333335
22,2001-01-23,-0.00044655389999999996,0.0,0.0,1027.072875,-0.019630889041666665,5.426923208333334,0.25638670416666665,0.2637873333333333,0.276248275,0.2843012625,0.28922366666666666,0.2625569875,0.2952319666666667,0.35884323333333334,0.3458853583333334,0.35252176249999995,0.3603365541666667,0.37155390416666667,0.3904940083333333,0.43926445416666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018858320932198868,0.00017753129596688273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4000002916666667
23,2001-01-24,-0.012659702541666666,0.0,0.0,1027.5335833333334,-0.018789930416666666,4.120664208333333,0.22086740833333332,0.26369189583333336,0.27596860416666663,0.2847929708333333,0.29115738333333335,0.26582395,0.28638915,0.3618000791666667,0.346292125,0.3525739875,0.36059472499999995,0.3721395166666666,0.39233085,0.43926588333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06253651916666667,0.0022746014647025163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.400000875
24,2001-01-25,0.0016629514166666666,0.0,0.0,1032.6765416666667,-0.01768673875,8.820779541666667,0.19073897916666668,0.24551437916666666,0.2748121083333333,0.28545600416666667,0.29237870833333335,0.266668775,0.27888544583333336,0.36221593750000003,0.34678452083333333,0.35265071666666664,0.36086065833333336,0.37275261666666665,0.39412030833333334,0.43926672499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07273524958333334,0.014999105375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.3999998750000002
25,2001-01-26,0.00147884925,0.0,0.0,1033.3197916666666,-0.018951312083333335,8.916086583333334,0.20417607083333333,0.24754202083333332,0.2735942708333333,0.2855570333333333,0.2927148,0.2664526625,0.27529594166666665,0.3617441833333333,0.34722546249999997,0.3527529583333333,0.3611356833333333,0.37337272083333334,0.39598897083333334,0.43926797083333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04785042291666666,0.008451629458333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.399999916666667
26,2001-01-27,-0.0005131020875000001,0.0,0.0,1033.7584583333335,-0.015322432916666668,8.832105416666666,0.20406894583333335,0.24833760416666664,0.27283879166666664,0.285271225,0.29246944999999996,0.26582359166666664,0.27359696666666666,0.36099862499999996,0.3476248458333333,0.3528862375,0.36142093333333336,0.37399852083333335,0.39782480833333334,0.43927115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035246537083333335,0.002597584402081169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.3999997916666667
27,2001-01-28,0.00011633904166666652,0.0,0.0,1035.1882083333333,-0.014576405833333334,9.655747,0.20867713333333335,0.24646960833333334,0.2723774875,0.28484929166666667,0.2919898125,0.2651902666666667,0.27308593333333336,0.36045598749999996,0.3479137666666667,0.3530346166666667,0.3617431625,0.37479087083333334,0.3994630708333333,0.43926998333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015028127092182667,1.4468414791666667e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.3999998750000002
28,2001-01-29,0.0074545945375,0.0,0.0,1046.064875,-0.03213886791666667,19.85494041666667,0.21461861666666668,0.2436073708333333,0.27241055,0.28448150833333335,0.29147911666666665,0.2645443,0.2717439,0.360048125,0.34812054166666667,0.3531919625,0.36209106666666663,0.37560022499999995,0.4010437791666666,0.4392724083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37065608095e-12,9.176118083333333e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
29,2001-01-30,0.007453449608333333,0.0,0.0,1048.0257083333333,-0.04340491291666667,20.857041249999998,0.23318006666666666,0.24396692916666665,0.2721950791666667,0.28412660416666663,0.2909332416666667,0.263677025,0.269866825,0.3595510458333333,0.34825253333333334,0.3533548083333333,0.36245062499999997,0.37637828749999996,0.4026283625,0.43927557916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.454068333333334e-16,9.175801375e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
