,DATE,RADN,TMAX_AIR,TMIN_AIR,HMAX_AIR,HMIN_AIR,WIND,PRECN,TMAX_SOIL_1,TMIN_SOIL_1,TMAX_SOIL_2,TMIN_SOIL_2,TMAX_SOIL_3,TMIN_SOIL_3,TMAX_SOIL_4,TMIN_SOIL_4,TMAX_SOIL_5,TMIN_SOIL_5,TMAX_SOIL_6,TMIN_SOIL_6,TMAX_SOIL_7,TMIN_SOIL_7,TMAX_SOIL_8,TMIN_SOIL_8,TMAX_SOIL_9,TMIN_SOIL_9,TMAX_SOIL_10,TMIN_SOIL_10,TMAX_SOIL_11,TMIN_SOIL_11,TMAX_SOIL_12,TMIN_SOIL_12,TMAX_SOIL_13,TMIN_SOIL_13,TMAX_SOIL_14,TMIN_SOIL_14,TMAX_LITTER,TMIN_LITTER,ECND_1,ECND_2,ECND_3,ECND_4,ECND_5,ECND_6,ECND_7,ECND_8,ECND_9,ECND_10,ECND_11,ECND_12,TTL_SALT_DISCHG
422,27022002.0,16.29587,0.97,-16.09,0.5778497,0.1578477,277.812,0.0,2.999268,-3.746826,0.1697998,-1.015839,0.5007019,-0.08999634,0.9945374,0.7012024,1.610107,1.276184,2.34964,1.901672,3.058289,2.523865,4.0513,3.468567,4.764099,4.494324,5.032745,5.019012,5.380768,5.353546,5.773102,5.762756,6.26944,6.253448,6.66922,6.64093,9.345703,-10.7977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,28022002.0,14.8855,5.41,-7.9,0.6721878,0.3004984,256.608,0.0,7.811493,-2.55127,4.585388,-0.6246948,3.220673,0.01977539,2.59198,0.6693726,2.409546,1.153931,2.417969,1.728973,2.676056,2.319885,3.46405,3.174652,4.491333,4.225128,5.018524,4.955597,5.384766,5.38092,5.779785,5.773193,6.253265,6.240448,6.640656,6.616425,14.12363,-7.024261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,1032002.0,5.2344,-3.16,-12.31,0.4284637,0.2135343,611.1,0.0,-0.6022644,-5.809998,0.434967,-1.416473,1.235229,-0.1715698,1.82431,0.4969177,2.119141,0.9983215,2.409149,1.604553,2.686554,2.18985,3.19162,3.028625,4.222809,4.046204,4.954773,4.870148,5.382111,5.360382,5.780273,5.777954,6.240326,6.227844,6.61615,6.595154,-2.005157,-11.40918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,2032002.0,18.47203,-9.81,-16.59,0.2595315,0.151562,568.296,0.0,3.568024,-7.132874,0.09503174,-2.654572,-0.01437378,-0.3876953,0.4908447,0.2757568,0.9918518,0.7532654,1.597778,1.276825,2.184143,1.836731,3.02533,2.702087,4.044373,3.852753,4.869263,4.776489,5.360046,5.323029,5.777893,5.76709,6.227692,6.214783,6.59494,6.576172,7.957581,-14.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,3032002.0,17.80319,-12.45,-19.5,0.2111907,0.119261,357.912,0.0,3.167175,-8.946594,-0.2619629,-3.404358,-0.1790771,-0.5923157,0.3179626,0.04510498,0.7488403,0.5066833,1.274048,1.037323,1.834259,1.590057,2.69928,2.443726,3.850647,3.652924,4.775452,4.671204,5.322571,5.273865,5.766876,5.748199,6.21463,6.200226,6.575958,6.558868,7.78598,-16.65997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,4032002.0,14.31779,7.02,-16.91,0.771512,0.1476586,358.524,0.0,8.535034,-8.100708,0.930481,-3.379608,-0.2631226,-0.9199524,0.05371094,-0.09649658,0.4997559,0.340332,1.03363,0.8261414,1.587555,1.363892,2.441467,2.216614,3.650879,3.462799,4.670044,4.558014,5.273315,5.21463,5.747955,5.721558,6.200073,6.183136,6.558716,6.542236,18.35037,-15.9563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,5032002.0,16.10899,17.4,-2.26,0.8505844,0.4576771,206.964,0.0,14.17941,-1.354187,6.874664,-0.4997559,0.888855,-0.3464661,0.8362732,-0.02685547,0.9345398,0.3492737,1.14444,0.820343,1.503784,1.339508,2.2146,2.115936,3.460876,3.296478,4.556793,4.441803,5.213959,5.146912,5.721191,5.687927,6.182953,6.164062,6.542023,6.525391,25.46716,-4.520782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,6032002.0,4.205107,1.29,-3.4,0.5911755,0.4209624,403.812,0.0,1.940125,-2.246918,0.1066284,-0.5185547,0.01522827,-0.06741333,0.401825,0.3143616,0.7209167,0.6141968,1.106354,0.988739,1.500244,1.40802,2.124573,2.077118,3.295105,3.184052,4.440613,4.331787,5.146179,5.075165,5.687561,5.648651,6.163879,6.141632,6.525238,6.508057,4.121521,-6.691376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,7032002.0,2.24244,1.24,-4.17,0.5890744,0.3976847,328.356,1.1,-0.3556824,-2.791138,-0.407135,-0.7226868,-0.06124878,-0.100708,0.3132935,0.2823486,0.6132507,0.5706787,0.9878845,0.931488,1.407227,1.341797,2.076385,2.000977,3.182983,3.087372,4.330688,4.232361,5.074432,5.002472,5.648254,5.604797,6.141388,6.116119,6.507904,6.489441,0.3640442,-7.693817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,8032002.0,1.95264,-0.27,-8.84,0.5287209,0.2796602,475.704,0.1,-0.7463989,-4.348358,-0.5274963,-1.157867,-0.07867432,-0.1780701,0.2828064,0.2116394,0.5702209,0.5095215,0.9309998,0.8762817,1.341187,1.282196,2.000244,1.929626,3.086395,2.998505,4.231354,4.140961,5.001709,4.932007,5.60434,5.557861,6.115814,6.087982,6.489227,6.469208,-0.5515442,-9.998871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,9032002.0,19.72211,-3.2,-11.31,0.4272047,0.2309676,587.376,1.1,5.693085,-6.217499,0.3225403,-2.175751,-0.01135254,-0.3549194,0.2621155,0.07614136,0.5087891,0.4019165,0.8751221,0.7933044,1.281403,1.212311,1.928894,1.851105,2.99762,2.913208,4.140045,4.055817,4.931305,4.863495,5.557404,5.511932,6.087708,6.0625,6.468994,6.447327,9.720764,-12.0538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,10032002.0,17.88041,3.93,-11.5,0.7071276,0.2275595,375.444,0.6,6.975616,-4.932251,0.825531,-1.319458,0.06716919,-0.2442932,0.3168335,0.1342773,0.5423889,0.4283752,0.8384094,0.7875366,1.218964,1.182526,1.850525,1.797546,2.912354,2.835144,4.054932,3.975555,4.862762,4.797424,5.511475,5.464569,6.062134,6.027191,6.447083,6.422089,15.45959,-10.62964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,11032002.0,15.31846,5.02,-3.89,0.7350821,0.4060118,222.012,0.0,14.00476,-1.006531,7.654724,-0.2480469,4.813568,-0.0647583,3.263031,0.2496338,2.538147,0.5050354,2.031433,0.8250427,1.91095,1.19046,1.897217,1.778381,2.834412,2.77713,3.974762,3.900726,4.796753,4.733215,5.464111,5.415009,6.026794,5.991821,6.421814,6.394989,21.6373,-4.946686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,12032002.0,16.61183,16.31,-4.35,0.90741,0.3924135,323.136,0.0,18.65079,-1.824707,12.31665,-0.2815857,8.682098,0.3049011,6.273804,0.8236084,4.936615,1.137726,3.882904,1.466858,3.160004,1.715393,2.369965,1.903107,2.830231,2.777069,3.899994,3.844818,4.732544,4.672668,5.41452,5.364716,5.991425,5.955597,6.394684,6.367218,28.0513,-6.172394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,13032002.0,12.70152,10.68,-0.5,0.9511727,0.5200318,405.432,0.0,17.39804,1.435944,12.29111,2.58432,9.456818,3.194763,7.356415,3.482605,6.129944,3.524994,4.9953,3.471283,4.243408,3.178375,3.231873,2.382355,3.086731,2.831818,3.84436,3.832153,4.672089,4.623657,5.364197,5.315643,5.9552,5.918701,6.366943,6.338257,26.56281,-3.906189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,14032002.0,7.3314,7.07,-1.69,0.8844498,0.4770929,538.596,0.1,12.53607,-0.4076233,7.849854,1.716553,6.345306,2.763306,5.394043,3.402466,5.288544,3.691986,4.932953,3.865753,4.260712,3.775085,3.657318,3.24292,3.414795,3.09024,3.892548,3.837067,4.62326,4.598419,5.315155,5.272034,5.918274,5.881348,6.337952,6.308197,20.28418,-4.971222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,15032002.0,14.1012,3.29,-3.47,0.6808994,0.4187967,423.0,0.0,14.91391,-2.273254,9.5755,-0.1965027,7.371033,0.9830322,5.847717,1.967987,5.030731,2.538025,4.344025,3.058716,4.038818,3.322418,3.689728,3.568115,3.609833,3.417755,3.977722,3.893372,4.598877,4.595886,5.271637,5.237305,5.880981,5.844879,6.307861,6.276062,22.36362,-7.477448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,16032002.0,15.08184,8.3,-2.38,0.7579401,0.453681,227.304,0.0,17.29492,-1.991058,11.22217,-0.04046631,8.342346,1.143646,6.486694,2.09906,5.495667,2.633575,4.704865,3.103424,4.258575,3.363373,3.733215,3.623474,3.730621,3.611389,4.059723,3.978607,4.615417,4.598969,5.23703,5.212738,5.844513,5.811188,6.275726,6.243835,29.68933,-6.822784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,17032002.0,17.54137,11.07,-1.06,0.8544127,0.4994111,177.876,0.0,20.08603,-0.2736206,13.65884,1.625793,10.55084,2.631073,8.304108,3.351776,7.019257,3.696991,5.875854,3.971008,5.146606,3.986511,4.171783,3.739471,3.888062,3.731842,4.137665,4.060516,4.639343,4.615631,5.212524,5.197205,5.810852,5.780579,6.2435,6.213226,33.284,-5.114044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,18032002.0,16.83842,14.43,-2.33,0.9183167,0.4553429,360.684,1.7,22.15616,-0.4938965,15.25449,1.806366,11.70816,3.04422,9.233307,3.934692,7.856354,4.357849,6.66629,4.660065,5.811951,4.615662,4.663025,4.181488,4.133209,3.89035,4.232513,4.13855,4.670746,4.639618,5.197113,5.189087,5.780304,5.754028,6.212921,6.183716,40.4968,-6.660187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,19032002.0,4.80888,5.25,-1.02,0.7804887,0.5008597,380.52,0.5,8.986267,0.07034302,7.333099,2.003204,7.569885,3.435333,7.648224,4.447449,7.289703,4.894135,6.656952,5.258148,5.868195,5.236206,4.971619,4.673218,4.424011,4.136139,4.354584,4.233612,4.714996,4.671143,5.189056,5.187256,5.753784,5.731537,6.183411,6.15625,10.66504,-3.137787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,20032002.0,16.07328,13.76,-6.0,0.8829207,0.3469425,438.264,0.0,19.72818,-0.8361511,13.69794,0.7087097,10.37097,1.866394,8.091827,2.801666,6.878204,3.39325,5.8685,3.986176,5.372894,4.346191,4.970276,4.680328,4.540558,4.426361,4.478241,4.355957,4.771149,4.715546,5.194702,5.18808,5.731323,5.713623,6.155975,6.130554,26.44278,-8.121307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,21032002.0,21.47589,-5.11,-12.65,0.3708432,0.2078836,608.364,0.1,17.14386,-3.664978,11.79916,-0.3617859,9.08606,1.285248,7.282104,2.629242,6.332642,3.429596,5.782776,4.151184,5.379822,4.468292,4.862518,4.725281,4.61731,4.541443,4.578003,4.47937,4.82962,4.771759,5.20874,5.194794,5.71347,5.69989,6.13028,6.107605,23.96042,-14.79214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,22032002.0,21.68733,6.2,-14.7,0.652195,0.1765795,246.924,0.0,19.04239,-5.368317,12.59271,-0.8244934,9.463257,0.6950684,7.404999,2.002686,6.325378,2.793304,5.467896,3.562775,5.153595,4.053162,4.817841,4.557587,4.645142,4.618011,4.656433,4.578949,4.884583,4.830231,5.227325,5.208893,5.699768,5.690765,6.107391,6.087646,32.39352,-16.27127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,23032002.0,16.60268,11.31,-4.05,0.7410482,0.4012352,267.624,0.0,19.43259,-1.683929,13.06732,0.8569641,10.13684,2.244293,8.178741,3.286072,7.10022,3.852936,6.18277,4.348785,5.612061,4.542603,4.866028,4.643036,4.678467,4.634735,4.715485,4.657104,4.932404,4.885132,5.249268,5.22757,5.690704,5.685944,6.087463,6.071198,31.46921,-8.551575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,24032002.0,3.15576,2.16,-3.41,0.6288114,0.420652,621.108,0.0,5.503937,-1.344696,5.270905,0.9735107,6.238464,2.41684,6.58963,3.509277,6.476898,4.076508,6.155243,4.620941,5.637207,4.845581,5.054108,4.873657,4.800171,4.679535,4.778625,4.716064,4.976746,4.932831,5.271301,5.249481,5.685913,5.683685,6.071045,6.058533,6.119629,-6.894653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,25032002.0,19.65565,2.19,-5.72,0.6212215,0.3543074,316.476,1.2,15.6058,-2.994659,10.7276,-0.4517822,8.078094,0.8572388,6.451172,1.989838,5.640015,2.732269,5.01416,3.491364,4.833618,4.014679,4.966675,4.589752,4.813507,4.776001,4.83429,4.779358,5.019318,4.977203,5.293427,5.271545,5.684479,5.683685,6.058411,6.04892,20.1972,-8.8461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,26032002.0,21.93023,3.14,-9.6,0.6554345,0.2637747,170.892,0.0,17.54083,-4.006866,12.25992,-0.6256714,9.420685,0.8231506,7.431549,2.040833,6.357758,2.801392,5.487518,3.560699,5.088623,4.01651,4.668335,4.506683,4.775574,4.734467,4.864655,4.834717,5.055145,5.019745,5.315308,5.29364,5.687531,5.684479,6.048828,6.042114,25.6098,-11.85507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,27032002.0,16.91577,17.76,-3.09,1.018622,0.4306745,335.268,0.0,22.29617,-1.595276,14.81747,0.706604,11.49094,2.134644,9.072662,3.180786,7.719025,3.7612,6.623199,4.277405,5.829071,4.496735,4.900208,4.633179,4.770477,4.734406,4.888245,4.864868,5.083221,5.05545,5.3349,5.315552,5.692383,5.687592,6.042084,6.039062,40.95413,-7.448242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,28032002.0,20.80908,16.49,0.82,0.9448376,0.5716967,176.616,0.0,25.20612,2.647614,18.05777,4.836151,14.3465,5.700958,11.55701,6.091736,9.904785,6.163483,8.39212,6.121246,7.280243,5.81781,5.724396,4.910461,4.980164,4.771545,4.933441,4.888489,5.110229,5.083466,5.352997,5.335114,5.699371,5.692444,6.039062,6.038483,39.65405,-3.276245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,29032002.0,21.09695,15.43,3.3,0.9099037,0.6813763,348.12,0.0,26.61203,5.151672,19.69873,6.899323,16.18832,7.578918,13.32385,7.82486,11.543,7.791656,9.814453,7.59137,8.511902,7.071777,6.645599,5.738007,5.373138,4.983612,5.034943,4.934143,5.148743,5.110565,5.373047,5.35321,5.706726,5.699432,6.038513,6.038483,43.2692,0.3622742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,30032002.0,11.7198,10.96,1.79,0.7737854,0.6125506,186.624,0.0,19.81476,5.112762,14.73178,7.210327,12.63788,8.098297,11.12814,8.530304,10.483,8.605377,9.730011,8.466156,8.53009,7.956635,7.205109,6.659454,5.832855,5.378021,5.200012,5.036346,5.211792,5.149261,5.39798,5.373291,5.715942,5.706818,6.038818,6.038483,26.73068,-1.745331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,31032002.0,21.75336,11.51,1.96,0.7480643,0.6199736,304.092,0.6,25.91379,3.353943,19.16827,5.492065,15.53226,6.600372,12.85208,7.316132,11.2926,7.641815,9.851746,7.843109,8.850311,7.678345,7.430817,7.210083,6.160736,5.837128,5.393707,5.201965,5.300934,5.212616,5.431549,5.398285,5.727234,5.716034,6.042938,6.038849,39.94827,-1.36908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,1042002.0,21.86892,23.15,2.47,0.9558265,0.6427323,364.104,0.0,30.64859,5.092712,22.17984,6.653748,18.0864,7.57901,14.91513,8.174927,12.99554,8.420685,11.21552,8.512634,9.849213,8.224121,7.930511,7.439392,6.470642,6.164001,5.590332,5.395691,5.406219,5.301971,5.47583,5.431915,5.743103,5.727356,6.049377,6.042999,47.92996,-1.186371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2042002.0,10.9782,5.79,-3.87,0.810128,0.4066132,707.256,0.0,20.24771,2.299469,14.95642,5.730682,13.06866,7.621643,12.87564,8.877502,12.23178,9.354797,11.20004,9.661316,9.919556,9.328278,8.421478,7.943756,6.863495,6.474426,5.803772,5.592438,5.524475,5.407379,5.530334,5.476318,5.763885,5.743286,6.058624,6.049469,28.72479,-6.984344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,3042002.0,21.48675,3.77,-7.76,0.6348807,0.3037185,261.864,0.0,23.32251,-1.349365,16.43546,2.450867,13.40765,4.545624,11.36444,6.072174,10.25067,6.924713,9.620819,7.652008,9.310333,7.928589,8.422424,7.985596,7.041046,6.867065,6.014465,5.806091,5.653839,5.525787,5.595154,5.530945,5.790253,5.76413,6.071228,6.058746,31.93839,-11.29276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,4042002.0,23.32075,10.99,-7.14,0.7006457,0.3183571,237.06,0.0,26.10385,-0.9005127,18.59769,2.53537,15.10181,4.495331,12.54977,5.957825,11.09375,6.771057,9.820679,7.475494,9.015289,7.720245,8.031311,7.792114,7.084137,7.041901,6.178589,6.016449,5.782196,5.655182,5.668121,5.595856,5.822449,5.790527,6.087646,6.07135,36.27203,-10.47803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,5042002.0,22.89644,15.52,-3.84,0.7403041,0.4075154,206.244,0.0,28.52426,1.740875,20.76813,5.112579,17.05371,6.705292,14.21555,7.721863,12.52225,8.191711,10.96329,8.515381,9.861633,8.413483,8.320984,7.93454,7.202271,7.084839,6.312561,6.180054,5.899902,5.783478,5.745239,5.668884,5.86026,5.822784,6.108246,6.08786,39.40649,-7.605072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,6042002.0,15.8597,17.82,0.38,0.980683,0.5539848,627.3,0.0,27.74329,4.577087,19.5249,7.292664,16.17368,8.611328,13.88425,9.349396,12.56793,9.61261,11.31628,9.688019,10.32303,9.333618,8.856415,8.33194,7.4534,7.204376,6.454987,6.313934,6.010834,5.901062,5.822968,5.746033,5.902588,5.860657,6.13269,6.10849,46.30042,-2.792023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,7042002.0,4.61448,13.61,8.77,1.208603,0.9925796,345.852,0.4,16.08698,8.401428,13.91296,9.677795,12.77573,10.35999,12.28067,10.68835,11.89661,10.68204,11.26068,10.44952,10.33273,9.95285,9.15036,8.864655,7.742737,7.456451,6.620728,6.456604,6.125244,6.012024,5.90155,5.823792,5.948486,5.903046,6.16098,6.132965,20.66006,5.760437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,8042002.0,9.255239,15.39,4.02,1.102205,0.7165732,346.104,1.7,19.91586,6.375977,16.02173,8.323395,13.9407,8.997894,12.36722,9.394592,11.45178,9.542938,10.57187,9.607483,10.04593,9.443115,9.162109,9.029572,7.91687,7.745331,6.790253,6.622528,6.246552,6.126495,5.983185,5.902405,5.997498,5.949005,6.193695,6.161316,24.35526,1.012634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,9042002.0,23.5182,18.32,-0.66,1.022891,0.5140632,270.216,0.0,27.26831,2.520599,20.78113,5.127716,17.22424,6.867676,14.54971,8.056061,12.97696,8.660889,11.55893,9.137146,10.5528,9.17392,9.158112,8.969818,8.020111,7.918243,6.93924,6.791962,6.367371,6.247803,6.067749,5.98407,6.050262,5.998047,6.22995,6.194031,44.28009,-3.020416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,10042002.0,19.09542,25.16,6.77,1.290781,0.8665018,582.192,0.0,28.8559,7.643768,22.86224,9.254791,19.17038,10.18118,16.29889,10.63925,14.60477,10.73569,13.0054,10.6636,11.69174,10.23218,9.794342,9.167267,8.232788,8.021606,7.081207,6.940704,6.483887,6.368622,6.154205,6.068634,6.105652,6.050873,6.269531,6.230347,49.79333,3.40152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,11042002.0,4.07304,18.0,7.97,1.633493,0.9403034,449.028,6.3,19.0787,7.094543,15.94257,8.751038,15.17322,10.34061,14.7175,11.37491,14.02277,11.72467,12.99405,11.89474,11.75723,11.44934,10.37708,9.806702,8.597717,8.236023,7.253265,7.082764,6.603882,6.485107,6.242279,6.155121,6.165222,6.106232,6.312683,6.269958,23.90674,6.162048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,12042002.0,21.53268,20.27,6.98,1.186565,0.8790316,184.68,0.0,28.15384,5.385254,22.74582,6.788391,18.95306,8.238251,16.08176,9.334595,14.39319,9.909821,12.85089,10.34998,11.77814,10.36993,10.38031,10.09982,8.807007,8.601288,7.441925,7.255219,6.734314,6.605194,6.33316,6.243195,6.227661,6.165833,6.359375,6.313171,31.23206,4.365906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,13042002.0,16.344,23.31,7.62,1.241099,0.893078,327.6,0.0,27.7059,7.898773,21.67053,9.526672,18.51367,10.65042,16.12457,11.30789,14.67542,11.5322,13.26648,11.57608,12.18845,11.20154,10.62686,10.27298,9.01947,8.80899,7.618835,7.443787,6.868286,6.735687,6.428131,6.334106,6.293335,6.228302,6.40863,6.359863,45.60962,4.561096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,14042002.0,22.62779,29.78,11.97,1.665316,0.8561981,292.32,0.0,32.91046,11.11005,25.75369,11.98096,21.87003,12.4696,18.79688,12.67261,16.85873,12.62299,14.98804,12.40012,13.44858,11.84464,11.23495,10.63495,9.296112,9.022003,7.800232,7.620667,7.004639,6.86969,6.526764,6.429138,6.362152,6.294006,6.461792,6.40918,51.60489,8.48114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,15042002.0,23.71837,34.72,17.14,1.839047,0.937986,643.392,0.0,41.87515,16.16992,31.94363,16.39914,27.01321,16.30145,22.94437,15.84354,20.34723,15.30331,17.82864,14.52692,15.60114,13.44904,12.41803,11.24863,9.757202,9.299896,8.01236,7.802216,7.147186,7.006073,6.628906,6.527802,6.434052,6.362885,6.517517,6.462372,64.32901,14.94647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,16042002.0,14.29366,28.54,10.86,1.90393,1.141636,652.2841,12.3,35.4921,14.47379,28.35742,16.8786,25.40585,18.56009,22.59872,19.18011,20.67877,18.37848,18.61035,17.23148,16.65277,15.62292,13.76175,12.43851,10.46292,9.76355,8.296448,8.014832,7.31015,7.148743,6.737183,6.630005,6.509857,6.434784,6.576447,6.518097,51.35721,10.15109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,17042002.0,24.19426,27.21,7.62,1.875832,0.9182181,360.648,0.1,32.85001,10.34738,27.80725,12.59424,24.24515,14.37558,21.35825,15.47006,19.56918,15.85303,18.23184,15.89868,16.62619,15.24652,14.03467,13.77448,11.07599,10.47076,8.645264,8.299866,7.506012,7.312012,6.85614,6.738373,6.589661,6.510651,6.638702,6.577057,35.33264,6.471344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,18042002.0,22.79116,30.37,10.37,1.935247,0.8132235,546.1201,0.0,36.13391,15.52328,29.71939,17.75174,25.96259,17.95383,22.91229,17.83197,20.92761,17.50635,18.86563,16.91867,17.14349,15.9408,14.58813,14.0423,11.5491,11.08118,8.998016,8.648926,7.727753,7.508209,6.989136,6.857391,6.675385,6.590546,6.704468,6.639374,58.42914,8.525696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,19042002.0,10.82331,11.17,5.07,0.9404778,0.7708272,543.384,0.0,22.27542,10.50928,19.10632,13.60065,19.71078,14.88943,19.98898,15.68204,19.55188,15.91583,18.67374,15.98758,17.14267,15.55237,14.78494,14.52792,11.9613,11.55426,9.345734,9.001648,7.963257,7.730133,7.135223,6.99057,6.768188,6.676331,6.773895,6.7052,27.23227,2.795258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,20042002.0,4.029953,8.48,4.78,0.9454172,0.7370584,451.728,10.8,13.35995,5.271667,13.49213,7.298279,14.79321,9.529053,15.60672,11.36096,15.86044,12.34344,15.957,13.30045,15.53702,13.6467,14.52332,13.6658,12.05087,11.96393,9.6427,9.349152,8.200409,7.965759,7.292572,7.13681,6.868866,6.769196,6.848511,6.774658,12.40964,2.057404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,21042002.0,7.496639,6.99,0.41,0.8796307,0.5551766,292.824,0.7,14.81348,3.613098,12.77658,6.281616,12.05463,8.256775,11.79297,9.699341,12.27237,10.61615,13.25565,11.48764,13.62003,12.04401,13.65491,12.41248,12.03287,11.75684,9.831329,9.645294,8.415771,8.20282,7.4552,7.29425,6.976685,6.869934,6.928284,6.849304,18.08664,-0.7718201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
