,DATE,PRECN,ET,RUNOFF,WATER,DISCHG,SNOWPACK,WTR_1,WTR_2,WTR_3,WTR_4,WTR_5,WTR_6,WTR_7,WTR_8,WTR_9,WTR_10,WTR_11,WTR_12,WTR_13,SURF_WTR,ICE_1,ICE_2,ICE_3,ICE_4,ICE_5,ICE_6,ICE_7,ICE_8,ICE_9,ICE_10,ICE_11,ICE_12,ICE_13,SURF_ICE,PSI_1,PSI_2,PSI_3,PSI_4,PSI_5,PSI_6,PSI_7,PSI_8,PSI_9,PSI_10,TILE_DRG,SEDIMENT,PSI_SURF,SURF_ELEV,ACTV_LYR,WTR_TBL
172,22062001.0,366.2976,167.6493,19.19668,1112.0,47.52013,0.0,0.1157837,0.3424883,0.3459673,0.3502816,0.3534605,0.3069878,0.3055722,0.3780952,0.3754326,0.3823797,0.3966761,0.4053326,0.4623748,0.0,7.337392e-16,7.172089e-16,2.449806e-16,4.300936e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.19418,-0.0158398,-0.01487788,-0.01378507,-0.01303732,-0.01174812,-0.01075055,-0.009529948,-0.008485732,-0.008004395,0.0,0.05179625,-5.594808,0.0002173955,-9999.001,-2.184968
173,23062001.0,366.2976,168.9107,19.19668,1106.245,52.01387,0.0,0.1147769,0.327741,0.3303893,0.3337726,0.3370615,0.2978455,0.2985404,0.3754148,0.3734081,0.3815035,0.3964713,0.4052977,0.4623748,0.0,7.340474e-16,7.171513e-16,2.449653e-16,4.300766e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.35893,-0.02067235,-0.01965536,-0.01844609,-0.01736297,-0.01463857,-0.01300252,-0.01107018,-0.009258835,-0.008310413,0.0,0.05179625,-5.432192,0.0002080978,-9999.001,-2.18368
174,24062001.0,366.2976,170.5117,19.19668,1097.18,59.47784,0.0,0.1090217,0.3110081,0.317031,0.3220609,0.3251424,0.2859928,0.2874967,0.3700422,0.3681819,0.3784608,0.394982,0.404882,0.4623748,0.0,7.34401e-16,7.170824e-16,2.449479e-16,4.300573e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.71592,-0.02867164,-0.02544627,-0.02310356,-0.02179222,-0.01991476,-0.01789815,-0.0151556,-0.01171651,-0.009535312,0.0,0.05179625,-5.249431,0.0001974426,-9999.001,-2.183147
175,25062001.0,366.2976,172.2837,19.19668,1092.293,62.59294,0.0,0.1101065,0.2990081,0.3075967,0.3148138,0.3186627,0.2832492,0.2844319,0.3678487,0.365018,0.3763785,0.3937252,0.4045069,0.4623748,0.0,7.347778e-16,7.170096e-16,2.449295e-16,4.30037e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.03107,-0.03750044,-0.03064132,-0.02656722,-0.02466402,-0.02140965,-0.01960221,-0.01725855,-0.01353659,-0.01048381,0.0,0.05179625,-5.072562,0.0001865223,-9999.001,-2.183455
176,26062001.0,366.2976,173.6621,19.19668,1089.725,63.78236,0.0,0.1153367,0.2917949,0.3004338,0.3087105,0.3137018,0.2808614,0.2832656,0.3672183,0.3638256,0.3754716,0.3930569,0.4043054,0.4623748,0.0,7.351128e-16,7.169471e-16,2.449124e-16,4.300179e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.79319,-0.04525537,-0.03606831,-0.02996519,-0.0271586,-0.02280582,-0.0202942,-0.01792334,-0.01430845,-0.01093388,0.0,0.05179625,-4.894786,0.0001759937,-9999.001,-2.184343
177,27062001.0,366.2976,175.5362,19.19668,1087.724,63.90935,0.0,0.1136054,0.2794533,0.291994,0.3016151,0.3076236,0.2782225,0.282163,0.3670245,0.3636734,0.3753896,0.392923,0.4042943,0.4623748,0.0,7.354477e-16,7.168831e-16,2.448956e-16,4.299986e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.63266,-0.06312883,-0.0449114,-0.03498986,-0.03064184,-0.02446599,-0.02096582,-0.01812781,-0.01440839,-0.01097476,0.0,0.05179625,-4.730899,0.000165805,-9999.001,-2.185195
178,28062001.0,366.2976,177.5346,19.19668,1085.604,64.03146,0.0,0.1115792,0.2663086,0.2831584,0.2946976,0.3012164,0.275302,0.2809014,0.3667381,0.3635066,0.3753013,0.39281,0.4042662,0.4623748,0.0,7.357836e-16,7.168198e-16,2.448785e-16,4.29979e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.96489,-0.09148959,-0.05690218,-0.04183104,-0.03536561,-0.026467,-0.02176876,-0.01843552,-0.01451859,-0.01101894,0.0,0.05179625,-4.588171,0.0001554796,-9999.001,-2.185934
179,29062001.0,366.2976,179.7151,19.19668,1083.306,64.14919,0.0,0.1136125,0.2503588,0.2734766,0.2873342,0.2961231,0.2720326,0.2794054,0.3663504,0.3633139,0.3752069,0.3927102,0.4042285,0.4623753,0.0,7.361165e-16,7.167574e-16,2.448614e-16,4.299593e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.12252,-0.1471194,-0.07438149,-0.05084148,-0.04036722,-0.02893227,-0.02276166,-0.01886103,-0.01464699,-0.01106653,0.0,0.05179625,-4.423581,0.0001450435,-9999.001,-2.186609
180,30062001.0,366.2976,182.0204,19.19668,1080.887,64.26286,0.0,0.1173625,0.2326016,0.2633909,0.2799415,0.2899472,0.2688875,0.2780707,0.3658763,0.3630832,0.3751058,0.3926185,0.4041874,0.4623748,0.0,7.364452e-16,7.166956e-16,2.448442e-16,4.299401e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.7641,-0.2590947,-0.09934455,-0.06215178,-0.04748247,-0.03155238,-0.02369489,-0.01939617,-0.01480227,-0.01111764,0.0,0.05179625,-4.254479,0.0001343521,-9999.001,-2.187246
181,1072001.0,366.7977,183.657,19.19668,1079.638,64.37518,0.0,0.1205289,0.2268891,0.2592978,0.2767418,0.2873479,0.2665451,0.2768936,0.3654307,0.362814,0.3749981,0.3925377,0.4041412,0.4623748,0.0,7.367208e-16,7.166441e-16,2.448291e-16,4.299223e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.00004,-0.3136831,-0.1121347,-0.06789681,-0.05083421,-0.03370562,-0.02455546,-0.01991523,-0.01498584,-0.01117245,0.0,0.05179625,-4.116064,0.000125359,-9999.001,-2.187888
182,2072001.0,367.1977,186.1482,19.19668,1077.439,64.48292,0.0,0.1104884,0.2139258,0.2510241,0.2701488,0.2814127,0.2639444,0.2755987,0.364967,0.3625173,0.3748879,0.3924779,0.4040763,0.4623748,0.0,7.369783e-16,7.165964e-16,2.448151e-16,4.299068e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.53255,-0.493473,-0.1438204,-0.08172058,-0.0597741,-0.03632868,-0.02553601,-0.02046892,-0.01519093,-0.01122871,0.0,0.05179625,-3.976138,0.0001164606,-9999.001,-2.188535
183,3072001.0,384.7977,193.6151,20.08788,1085.527,65.63688,0.0,0.2523395,0.3386348,0.2587,0.2741605,0.2828184,0.2651379,0.2905729,0.3675007,0.3624526,0.3747732,0.3924064,0.4039291,0.4623751,0.0,7.372471e-16,7.165456e-16,2.448011e-16,4.298894e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1381688,-0.01683322,-0.1148389,-0.07296997,-0.05759611,-0.03512307,-0.01634104,-0.01763961,-0.01523927,-0.01128774,0.0,0.05179625,-0.1930589,9.274553e-05,-9999.001,-2.201841
184,4072001.0,384.7977,198.3455,20.08788,1080.768,65.66502,0.0,0.1140907,0.2826731,0.2602982,0.2668674,0.2788092,0.2638223,0.2823261,0.3673635,0.3625597,0.3746762,0.3923237,0.4038169,0.4623754,0.0,7.375227e-16,7.164937e-16,2.447869e-16,4.298734e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.25138,-0.05746742,-0.1091061,-0.08988392,-0.06427503,-0.03646885,-0.02084036,-0.01776601,-0.01516417,-0.0113379,0.0,0.05179625,-2.441566,7.9972e-05,-9999.001,-2.200502
185,5072001.0,384.7977,201.539,20.08788,1077.543,65.69688,0.0,0.114903,0.2458127,0.2504902,0.2598718,0.2732006,0.2613283,0.278488,0.3664401,0.3625499,0.3745927,0.3922394,0.4037381,0.4623748,0.0,7.37811e-16,7.164378e-16,2.447722e-16,4.29857e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.88703,-0.169071,-0.1462647,-0.1102578,-0.07512762,-0.03920982,-0.02339405,-0.01875717,-0.01516996,-0.01138131,0.0,0.05179625,-2.317666,6.846501e-05,-9999.001,-2.199522
186,6072001.0,384.7977,205.0255,20.08788,1074.02,65.73358,0.0,0.1108898,0.2160841,0.2353699,0.2500757,0.2660766,0.2580971,0.2757367,0.3654315,0.3623884,0.3745098,0.3921559,0.4036807,0.4623748,0.0,7.381057e-16,7.163822e-16,2.447569e-16,4.298403e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.20316,-0.4565159,-0.2361181,-0.1481042,-0.09212881,-0.04312078,-0.02542175,-0.01990968,-0.01528171,-0.01142443,0.0,0.05179625,-2.19711,5.682078e-05,-9999.001,-2.198846
187,7072001.0,384.7977,208.1773,20.08788,1070.828,65.77381,0.0,0.1158732,0.1958797,0.2201691,0.2388936,0.256701,0.2548271,0.2737675,0.3644243,0.3620919,0.3744172,0.3920749,0.4036359,0.4623754,0.0,7.384061e-16,7.163259e-16,2.447412e-16,4.298221e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.60075,-0.9725775,-0.3948698,-0.2105694,-0.121335,-0.04754838,-0.02700149,-0.02113522,-0.0154903,-0.01147277,0.0,0.05179625,-2.074546,4.46531e-05,-9999.0,-2.198391
188,8072001.0,384.7977,210.6607,20.08788,1068.302,65.81638,0.0,0.1188085,0.1871436,0.2082539,0.22844,0.248103,0.2516836,0.2717098,0.3635726,0.3617146,0.3743069,0.3919957,0.4035995,0.4623748,0.0,7.386793e-16,7.162738e-16,2.447263e-16,4.298043e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.83805,-1.382624,-0.6061123,-0.297205,-0.1576639,-0.05227874,-0.02876415,-0.02223495,-0.01576104,-0.01153073,0.0,0.05179625,-1.955136,3.267222e-05,-9999.0,-2.198099
189,9072001.0,384.7977,213.3358,20.08788,1065.582,65.86037,0.0,0.1159693,0.1814253,0.1966736,0.2163294,0.2356865,0.2483838,0.2695498,0.3626748,0.3612865,0.374177,0.3919153,0.4035671,0.4623751,0.0,7.389371e-16,7.162252e-16,2.447124e-16,4.297879e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.53137,-1.756009,-0.9417828,-0.4520147,-0.2339384,-0.05783762,-0.03076154,-0.02345529,-0.01607391,-0.01159933,0.0,0.05179625,-1.849088,2.124574e-05,-9999.0,-2.197931
190,10072001.0,384.7977,215.268,20.08788,1063.606,65.9052,0.0,0.1177289,0.1809205,0.1902441,0.2067395,0.2243735,0.2454542,0.2680055,0.3618872,0.3607831,0.374024,0.3918322,0.4035387,0.4623748,0.0,7.391707e-16,7.161822e-16,2.446992e-16,4.297724e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.15366,-1.793772,-1.216688,-0.6410797,-0.3415311,-0.06335269,-0.03226905,-0.02458663,-0.01645056,-0.01168065,0.0,0.05179625,-1.751183,1.07378e-05,-9999.0,-2.197851
191,11072001.0,386.7978,218.4719,20.08788,1062.346,65.96146,0.0,0.1178902,0.1817473,0.1880738,0.2017685,0.2176804,0.2433166,0.2666135,0.3611694,0.3602774,0.3738628,0.3917443,0.40351,0.4623748,0.0,7.393751e-16,7.161488e-16,2.446876e-16,4.297573e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.67867,-1.731391,-1.32915,-0.7733568,-0.4311006,-0.06773146,-0.03360699,-0.02566247,-0.01683917,-0.01176715,0.0,0.05179625,-1.673596,2.015178e-06,-9999.0,-2.197847
192,12072001.0,386.7978,220.614,20.08788,1060.16,66.00642,0.0,0.116584,0.178464,0.1830237,0.193198,0.20395,0.2404448,0.2648261,0.3602134,0.3596491,0.3736929,0.391653,0.40348,0.4623748,0.0,7.395825e-16,7.161135e-16,2.446759e-16,4.29743e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.95655,-1.992484,-1.639248,-1.08025,-0.7120432,-0.07419548,-0.03525006,-0.02717663,-0.01733402,-0.01185895,0.0,0.05179625,-1.585085,-7.875846e-06,-9999.0,-2.1979
193,13072001.0,386.7978,222.6146,20.08788,1058.115,66.05072,0.0,0.1166246,0.1764697,0.1792933,0.1859757,0.1930949,0.2372759,0.2624368,0.3592922,0.3588613,0.3734903,0.3915554,0.4034481,0.4623748,0.0,7.397836e-16,7.160796e-16,2.446643e-16,4.297286e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.36797,-2.172446,-1.920919,-1.448632,-1.087254,-0.08209269,-0.0375966,-0.02872473,-0.01797748,-0.01196926,0.0,0.05179625,-1.502412,-1.744795e-05,-9999.0,-2.198008
194,14072001.0,386.7978,224.41,20.08788,1056.276,66.09415,0.0,0.1158391,0.1752797,0.1769794,0.1809684,0.1863324,0.2336295,0.2599351,0.3583086,0.3579575,0.3732489,0.3914481,0.4034151,0.4623748,0.0,7.399827e-16,7.160462e-16,2.446528e-16,4.297152e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.86475,-2.288569,-2.123141,-1.787712,-1.431425,-0.09240456,-0.04025086,-0.0304807,-0.01874643,-0.01210217,0.0,0.05179625,-1.422001,-2.705702e-05,-9999.0,-2.198157
195,15072001.0,386.7978,225.7758,20.08788,1054.867,66.13654,0.0,0.1167618,0.1758483,0.1766743,0.1788828,0.1840563,0.2297498,0.2574693,0.3574477,0.3569182,0.3729872,0.3913388,0.4033796,0.4623748,0.0,7.401659e-16,7.160153e-16,2.446419e-16,4.297036e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.11857,-2.231946,-2.15153,-1.954828,-1.573018,-0.1050607,-0.04307669,-0.03210654,-0.01967433,-0.0122482,0.0,0.05179625,-1.346368,-3.589666e-05,-9999.0,-2.198351
196,16072001.0,386.7978,227.496,20.08788,1053.106,66.17754,0.0,0.1130652,0.1743214,0.1752255,0.1767043,0.1812685,0.2253267,0.2551953,0.3563859,0.3557868,0.3726966,0.391221,0.4033412,0.4623751,0.0,7.403668e-16,7.159803e-16,2.446306e-16,4.296911e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.13324,-2.387678,-2.29247,-2.148442,-1.769948,-0.1218877,-0.04588549,-0.03349539,-0.0207417,-0.01241275,0.0,0.05179625,-1.265374,-4.615728e-05,-9999.0,-2.19858
197,17072001.0,387.9978,229.7513,20.08788,1052.005,66.22315,0.0,0.1496667,0.17355,0.1742994,0.1753177,0.1796107,0.2206308,0.2529376,0.355085,0.354711,0.372396,0.3910943,0.4033002,0.4623751,0.0,7.405853e-16,7.159417e-16,2.446187e-16,4.296767e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.267191,-2.469634,-2.388328,-2.283121,-1.898993,-0.143228,-0.04888944,-0.03458528,-0.02181458,-0.01258487,0.0,0.05179625,-1.734085,-8.807983e-06,-9999.0,-2.198843
198,18072001.0,387.9978,231.764,20.08788,1049.955,66.26079,0.0,0.1136712,0.1740547,0.1744085,0.175064,0.1793029,0.2159207,0.2510255,0.3536694,0.3537259,0.3719717,0.390952,0.4032559,0.4623748,0.0,7.407859e-16,7.159069e-16,2.446073e-16,4.296629e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.40359,-2.416162,-2.376791,-2.308772,-1.924136,-0.1689398,-0.05160177,-0.03581858,-0.02284754,-0.0128322,0.0,0.05179625,-1.639617,-1.894988e-05,-9999.0,-2.199142
199,19072001.0,388.8979,233.8759,20.08788,1048.705,66.29816,0.0,0.1215205,0.1746777,0.1749105,0.1753812,0.1798754,0.2115572,0.2493713,0.3524362,0.3528295,0.3714502,0.390784,0.4032062,0.4623748,0.0,7.409857e-16,7.158726e-16,2.445959e-16,4.296488e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.20243,-2.349944,-2.324858,-2.276948,-1.877217,-0.1975276,-0.05410384,-0.03693195,-0.02383313,-0.01314357,0.0,0.05179625,-1.547871,-2.914981e-05,-9999.0,-2.19948
200,20072001.0,389.098,235.6521,20.08788,1047.095,66.33201,0.0,0.118858,0.1745639,0.1749142,0.1753337,0.1792803,0.2068959,0.2477975,0.3510102,0.351895,0.3708315,0.3905833,0.4031495,0.4623751,0.0,7.411849e-16,7.158382e-16,2.445846e-16,4.296351e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.97075,-2.362413,-2.324469,-2.281678,-1.925726,-0.2342512,-0.05660617,-0.03826769,-0.02490812,-0.01352365,0.0,0.05179625,-1.452613,-3.996893e-05,-9999.0,-2.199866
201,21072001.0,389.098,237.522,20.08788,1045.194,66.36301,0.0,0.1158221,0.1734662,0.1739876,0.1744741,0.1777711,0.2020508,0.2457682,0.3493909,0.3509826,0.3701926,0.3903469,0.4030842,0.4623748,0.0,7.413978e-16,7.158004e-16,2.445728e-16,4.296216e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.08601,-2.47992,-2.421521,-2.369726,-2.055439,-0.2808202,-0.06000903,-0.03984992,-0.02600771,-0.01392898,0.0,0.05179625,-2.28137,1.838678e-05,-9999.001,-2.200302
202,22072001.0,389.298,239.464,20.08788,1043.422,66.3928,0.0,0.1103638,0.173236,0.1735706,0.1739734,0.1769667,0.1972666,0.2437215,0.3477183,0.3500485,0.3695338,0.39008,0.4030081,0.4623748,0.0,7.416181e-16,7.157616e-16,2.445608e-16,4.296072e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.54095,-2.505714,-2.466706,-2.422671,-2.128367,-0.3373568,-0.06369849,-0.04156099,-0.02718632,-0.01435981,0.0,0.05179625,-3.801567,7.533221e-05,-9999.001,-2.200833
203,23072001.0,389.7979,241.4512,20.08788,1041.907,66.42133,0.0,0.1181358,0.1738671,0.1740468,0.1743304,0.177361,0.1930841,0.2421096,0.3461496,0.3492016,0.3688712,0.3897839,0.4029204,0.4623748,0.0,7.418246e-16,7.15726e-16,2.445491e-16,4.295935e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.28667,-2.436466,-2.415384,-2.384972,-2.091758,-0.3975766,-0.0667742,-0.04324421,-0.02830559,-0.01480774,0.0,0.05179625,-4.10175,8.037011e-05,-9999.0,-2.201468
204,24072001.0,389.7979,242.833,20.08788,1040.499,66.44718,0.0,0.1179095,0.1746894,0.1748021,0.174997,0.1779353,0.1893355,0.2402262,0.3447022,0.3483756,0.3681853,0.3895366,0.4028239,0.4623748,0.0,7.420197e-16,7.156929e-16,2.445379e-16,4.295816e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.01842,-2.349588,-2.336222,-2.315879,-2.039773,-0.4620259,-0.07060446,-0.044862,-0.0294421,-0.01528681,0.0,0.05179625,-3.943642,7.131387e-05,-9999.0,-2.202217
205,25072001.0,389.7979,243.9081,20.08788,1039.4,66.47068,0.0,0.1231343,0.1761139,0.1761,0.1761603,0.1793181,0.1862878,0.2389473,0.343342,0.3476043,0.3675178,0.3892917,0.4027247,0.4623748,0.0,7.421919e-16,7.156613e-16,2.445281e-16,4.295701e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.27452,-2.206306,-2.206721,-2.200624,-1.921002,-0.5232241,-0.07334813,-0.04644468,-0.03054805,-0.01576891,0.0,0.05179625,-3.816579,6.370933e-05,-9999.0,-2.203085
206,26072001.0,389.7979,245.0262,20.08788,1038.261,66.49152,0.0,0.1221266,0.1770819,0.1771996,0.1772152,0.1802516,0.1836506,0.2377703,0.3420047,0.3468679,0.3668951,0.3890207,0.4026205,0.4623748,0.0,7.423507e-16,7.156295e-16,2.445186e-16,4.295588e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.73802,-2.114863,-2.103328,-2.101655,-1.845485,-0.5836489,-0.075955,-0.04806189,-0.03164564,-0.01623392,0.0,0.05179625,-3.691464,5.620724e-05,-9999.0,-2.204059
207,27072001.0,390.9979,247.2047,20.08788,1037.261,66.51345,0.0,0.1261742,0.1775319,0.1780054,0.1780607,0.1808633,0.1816097,0.2364293,0.3408224,0.3462352,0.3663701,0.3887167,0.4025086,0.4623748,0.0,7.425071e-16,7.155977e-16,2.44509e-16,4.295474e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.34307,-2.074224,-2.031028,-2.025973,-1.797781,-0.6358218,-0.07908504,-0.04954325,-0.03262139,-0.01663668,0.0,0.05179625,-3.562947,4.84949e-05,-9999.0,-2.20514
208,28072001.0,390.9979,249.1616,20.08788,1035.29,66.52795,0.0,0.1221052,0.1753288,0.1762514,0.1766631,0.1780024,0.1787341,0.2342623,0.3392267,0.3453553,0.3657107,0.3882837,0.4023815,0.4623748,0.0,7.426782e-16,7.155651e-16,2.444989e-16,4.29536e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.25097,-2.283896,-2.192165,-2.1527,-2.033202,-0.7184747,-0.08444639,-0.05162254,-0.03357504,-0.01715743,0.0,0.05179625,-3.40519,3.915868e-05,-9999.0,-2.206334
209,29072001.0,390.9979,251.0914,20.08788,1033.349,66.5387,0.0,0.1196957,0.1743134,0.175034,0.1754477,0.1763763,0.1759277,0.2317891,0.3375995,0.3443953,0.3650286,0.38773,0.4022397,0.4623748,0.0,7.428596e-16,7.155315e-16,2.444887e-16,4.295247e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.3469,-2.389415,-2.312576,-2.270379,-2.182228,-0.8110629,-0.09106367,-0.05384595,-0.03446008,-0.01771403,0.0,0.05179625,-3.658574,4.808058e-05,-9999.0,-2.207671
210,30072001.0,390.9979,253.1474,20.08788,1031.287,66.54532,0.0,0.1135235,0.1735817,0.1741031,0.1744584,0.175235,0.1731485,0.2289299,0.335889,0.3433782,0.3642902,0.3870535,0.4021189,0.4623753,0.0,7.430576e-16,7.154959e-16,2.444778e-16,4.295129e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.47505,-2.468102,-2.40947,-2.371438,-2.293938,-0.9162428,-0.09946812,-0.05629868,-0.03542496,-0.01833835,0.0,0.05179625,-6.362076,0.0001165313,-9999.0,-2.209109
211,31072001.0,390.9979,255.1424,20.08788,1029.29,66.54746,0.0,0.1106509,0.1733091,0.1736233,0.1738684,0.1745734,0.1706083,0.2258526,0.334167,0.3422124,0.3635379,0.386451,0.4019626,0.4623748,0.0,7.432612e-16,7.154603e-16,2.444663e-16,4.295002e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.19552,-2.497937,-2.461262,-2.434102,-2.361817,-1.026108,-0.1095424,-0.05889026,-0.0365674,-0.01899899,0.0,0.05179625,-11.15242,0.0001873084,-9999.0,-2.210659
212,1082001.0,390.9979,257.0034,20.08788,1027.431,66.54479,0.0,0.1147688,0.1732065,0.1734468,0.1736163,0.1742925,0.1684032,0.222741,0.3323738,0.3410239,0.3628332,0.3858211,0.4017718,0.4623748,0.0,7.434639e-16,7.15425e-16,2.444548e-16,4.294873e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.8305,-2.508952,-2.480757,-2.461578,-2.39117,-1.133767,-0.1209119,-0.06173681,-0.03777654,-0.01964054,0.0,0.05179625,-19.14633,0.0002570147,-9999.0,-2.21216
213,2082001.0,390.9979,258.7626,20.08788,1025.678,66.53802,0.0,0.1176602,0.1734862,0.173651,0.1737346,0.1744088,0.1666015,0.2196486,0.3306599,0.3398432,0.362142,0.3851535,0.4015419,0.4623748,0.0,7.436636e-16,7.153906e-16,2.444436e-16,4.29474e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.82046,-2.478189,-2.458405,-2.448742,-2.378868,-1.231292,-0.1335633,-0.06460208,-0.039021,-0.02029214,0.0,0.05179625,-25.08816,0.0002895727,-9999.0,-2.213511
214,3082001.0,390.9979,260.4897,20.08788,1023.963,66.52673,0.0,0.1171851,0.1737889,0.1739489,0.1739864,0.1747174,0.165122,0.2165589,0.3290387,0.3386763,0.361468,0.3844973,0.4012948,0.4623748,0.0,7.438585e-16,7.153569e-16,2.444326e-16,4.29462e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.27168,-2.445068,-2.426171,-2.421595,-2.346584,-1.318373,-0.1477599,-0.0674445,-0.04029666,-0.02094967,0.0,0.05179625,-32.45243,0.0003217828,-9999.0,-2.215086
215,4082001.0,390.9979,262.4382,20.08788,1022.03,66.51022,0.0,0.1130706,0.17322,0.1735381,0.1736585,0.1740896,0.1637317,0.2133182,0.3273208,0.3374946,0.3608356,0.3838325,0.4010328,0.4623748,0.0,7.440503e-16,7.153233e-16,2.444219e-16,4.294505e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.73224,-2.5081,-2.470685,-2.456944,-2.412258,-1.406539,-0.1644962,-0.07061148,-0.0416335,-0.0215876,0.0,0.05179625,-50.3525,0.0003838285,-9999.0,-2.216884
216,5082001.0,390.9979,264.3193,20.08788,1020.172,66.48774,0.0,0.1145526,0.1729804,0.1732587,0.1733827,0.1737299,0.1624736,0.209989,0.3256189,0.3362483,0.3602287,0.3831735,0.4007389,0.4623748,0.0,7.442458e-16,7.152891e-16,2.44411e-16,4.29438e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.45481,-2.534364,-2.501631,-2.487255,-2.451097,-1.492131,-0.1839849,-0.07391628,-0.04309808,-0.02221843,0.0,0.05179625,-88.10321,0.0004600727,-9999.0,-2.21891
217,6082001.0,390.9979,266.16,20.08788,1018.36,66.45847,0.0,0.1141789,0.1730766,0.1732835,0.1733676,0.1737474,0.1614006,0.2066155,0.323971,0.3350255,0.359574,0.382486,0.4004718,0.4623748,0.0,7.444414e-16,7.152558e-16,2.443999e-16,4.294254e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.85965,-2.524164,-2.498944,-2.488987,-2.44923,-1.569811,-0.2064706,-0.0772795,-0.04459136,-0.02291978,0.0,0.05179625,-139.8561,0.0005262229,-9999.0,-2.221174
