,DATE,RESIDUE_C,HUMUS_C,AMENDED_C,LITTER_C,CO2_FLUX,O2_FLUX,AUTO_RESP,MICRO_C,SURF_RES,CH4_FLUX,SUR_DOC+SED_FLX,SUB_DOC_FLX,SUR_DIC_FLX,SUB_DIC_FLX,ATM_CO2,NBP,FIRE_CO2_EMIT,SOC_1,SOC_2,SOC_3,SOC_4,SOC_5,SOC_6,SOC_7,SOC_8,SOC_9,SOC_10,SOC_11,SOC_12,SOC_13,SOC_14,FIRE_SOC_LOSS,H2_FLUX,ECO_HVST_C,ECO_LAI,ECO_GPP,ECO_RA,ECO_NPP,ECO_RH,FIRE_CH4_EMIT,TTL_DIC,STG_DEAD
0,1012001.0,540.3384,13393.88,0.0,0.0,-4.966284,18.43112,0.0,214.5882,299.1615,-0.003515606,0.0,0.001946453,0.0,-0.001937404,370.0,-4.969809,0.0,278.6442,1112.801,1381.339,1381.671,835.047,1116.029,437.3545,1922.158,2137.928,1693.395,587.9656,571.9774,142.9981,35.74941,0.0,-0.01715221,0.0,0.0,0.0,0.0,0.0,-6.792869,0.0,2.127652,0.0
1,2012001.0,540.0114,13392.33,0.0,0.0,-6.581915,20.80617,0.0,214.8169,298.9733,-0.002887864,0.0,0.001947246,0.0,-0.003030495,370.0,-6.58372,0.0,278.7217,1112.544,1381.036,1381.391,834.8833,1115.843,437.2856,1921.925,2137.767,1693.313,587.9492,571.965,142.9958,35.74873,0.0,-0.01717872,0.0,0.0,0.0,0.0,0.0,-8.550896,0.0,2.271744,0.0
2,3012001.0,539.2278,13390.9,0.0,0.0,-8.448501,25.0596,0.0,215.522,298.2536,-0.002258025,0.0,0.001947247,0.0,-0.003847126,370.0,-8.448859,0.0,278.8696,1112.292,1380.74,1381.137,834.7411,1115.677,437.2214,1921.722,2137.608,1693.235,587.9338,571.9533,142.9935,35.74806,0.0,-0.01718261,0.0,0.0,0.0,0.0,0.0,-10.64425,0.0,2.499902,0.0
3,4012001.0,537.5023,13389.44,0.0,0.0,-11.24995,32.10818,0.0,217.0538,296.6091,-0.001662673,0.0,0.001947247,0.0,-0.00452769,370.0,-11.24904,0.0,279.0592,1111.978,1380.421,1380.87,834.6005,1115.511,437.1614,1921.529,2137.446,1693.158,587.9187,571.9418,142.9913,35.74742,0.0,-0.01718929,0.0,0.0,0.0,0.0,0.0,-13.6871,0.0,2.742485,0.0
4,5012001.0,534.9249,13387.98,0.0,0.0,-14.926,41.9135,0.0,219.2165,294.1607,-0.001111396,0.0,0.001947247,0.0,-0.005130423,370.0,-14.92393,0.0,279.2611,1111.638,1380.086,1380.589,834.4515,1115.34,437.1008,1921.333,2137.289,1693.083,587.9039,571.9305,142.9892,35.74681,0.0,-0.01720712,0.0,0.0,0.0,0.0,0.0,-17.57246,0.0,2.952939,0.0
5,6012001.0,531.2764,13386.56,0.0,0.0,-19.64441,54.59395,0.0,222.2503,290.6665,-0.000592407,0.0,0.001947247,0.0,-0.005686011,370.0,-19.64127,0.0,279.5127,1111.288,1379.741,1380.3,834.2988,1115.165,437.0371,1921.133,2137.144,1693.011,587.8894,571.9193,142.9872,35.74623,0.0,-0.0172409,0.0,0.0,0.0,0.0,0.0,-22.48116,0.0,3.144367,0.0
6,7012001.0,528.5314,13385.14,0.0,0.0,-23.48754,65.33832,0.0,224.3889,288.0829,1.428527e-05,0.0,0.001947247,0.0,-0.006216016,370.0,-23.48326,0.0,279.716,1110.955,1379.406,1380.02,834.1413,1114.988,436.973,1920.935,2137.003,1692.94,587.8752,571.9081,142.9852,35.74568,0.0,-0.01725016,0.0,0.0,0.0,0.0,0.0,-26.48945,0.0,3.310649,0.0
7,8012001.0,526.4994,13383.78,0.0,0.0,-26.57991,74.00209,0.0,225.9274,286.168,0.000672813,0.0,0.001947247,0.0,-0.006731563,370.0,-26.57446,0.0,279.9114,1110.657,1379.096,1379.755,833.9914,1114.823,436.912,1920.743,2136.864,1692.87,587.8613,571.8972,142.9833,35.74514,0.0,-0.01725297,0.0,0.0,0.0,0.0,0.0,-29.7287,0.0,3.458789,0.0
8,9012001.0,524.1143,13382.5,0.0,0.0,-29.95104,83.25861,0.0,227.7866,283.8864,0.001346065,0.0,0.001947247,0.0,-0.007239393,370.0,-29.9444,0.0,280.1349,1110.37,1378.804,1379.505,833.8411,1114.673,436.8552,1920.557,2136.729,1692.802,587.8477,571.8864,142.9815,35.74463,0.0,-0.01725765,0.0,0.0,0.0,0.0,0.0,-33.23943,0.0,3.599348,0.0
9,10012001.0,520.9964,13381.33,0.0,0.0,-33.93662,93.56979,0.0,230.2926,280.7424,0.00199885,0.0,0.001947255,0.0,-0.007745578,370.0,-33.92882,0.0,280.5517,1110.091,1378.518,1379.256,833.6951,1114.531,436.8007,1920.372,2136.597,1692.741,587.8342,571.8757,142.9797,35.74413,0.0,-0.01726383,0.0,0.0,0.0,0.0,0.0,-37.38065,0.0,3.75508,0.0
10,11012001.0,516.8759,13380.19,0.0,0.0,-38.91709,107.132,0.0,233.6469,276.7343,0.00260207,0.0,0.001947256,0.0,-0.008256936,370.0,-38.90817,0.0,280.8896,1109.785,1378.226,1379.007,833.5466,1114.387,436.7464,1920.185,2136.468,1692.687,587.821,571.8652,142.9781,35.74366,0.0,-0.01727556,0.0,0.0,0.0,0.0,0.0,-42.49212,0.0,3.886385,0.0
11,12012001.0,514.9782,13379.0,0.0,0.0,-41.75922,115.3167,0.0,234.959,274.931,0.003262763,0.0,0.001947256,0.0,-0.008775461,370.0,-41.74913,0.0,281.1103,1109.511,1377.955,1378.771,833.4033,1114.247,436.6933,1920.0,2136.342,1692.633,587.8079,571.8548,142.9765,35.74319,0.0,-0.0172768,0.0,0.0,0.0,0.0,0.0,-45.43334,0.0,3.985973,0.0
12,13012001.0,513.6794,13377.84,0.0,0.0,-43.93813,121.554,0.0,235.7761,273.7372,0.00392465,0.0,0.001947256,0.0,-0.009301995,370.0,-43.92685,0.0,281.258,1109.257,1377.703,1378.562,833.2708,1114.115,436.6436,1919.821,2136.219,1692.581,587.7949,571.8445,142.9749,35.74276,0.0,-0.01727705,0.0,0.0,0.0,0.0,0.0,-47.74944,0.0,4.123639,0.0
13,14012001.0,512.0807,13376.72,0.0,0.0,-46.41657,128.5162,0.0,236.829,272.2387,0.004569869,0.0,0.001947256,0.0,-0.009839203,370.0,-46.40411,0.0,281.4333,1108.999,1377.444,1378.358,833.1412,1113.986,436.5934,1919.648,2136.098,1692.529,587.7821,571.8344,142.9734,35.74233,0.0,-0.01727723,0.0,0.0,0.0,0.0,0.0,-50.33181,0.0,4.227928,0.0
14,15012001.0,510.2347,13375.63,0.0,0.0,-49.10533,135.9484,0.0,238.077,270.4992,0.005198416,0.0,0.001947256,0.0,-0.01039078,370.0,-49.09168,0.0,281.6218,1108.74,1377.186,1378.156,833.0173,1113.859,436.5464,1919.479,2135.979,1692.478,587.7695,571.8244,142.972,35.74193,0.0,-0.01727747,0.0,0.0,0.0,0.0,0.0,-53.1203,0.0,4.328583,0.0
15,16012001.0,508.3358,13374.57,0.0,0.0,-51.83984,143.5202,0.0,239.3255,268.7139,0.00582336,0.0,0.001947256,0.0,-0.01095602,370.0,-51.825,0.0,281.8138,1108.479,1376.93,1377.954,832.8951,1113.733,436.4996,1919.318,2135.863,1692.427,587.7571,571.8145,142.9707,35.74154,0.0,-0.01727767,0.0,0.0,0.0,0.0,0.0,-55.93682,0.0,4.411236,0.0
16,17012001.0,506.418,13373.56,0.0,0.0,-54.5486,150.8225,0.0,240.5587,266.9071,0.006441539,0.0,0.001947256,0.0,-0.01153401,370.0,-54.53256,0.0,282.0134,1108.221,1376.685,1377.761,832.7742,1113.608,436.4534,1919.165,2135.748,1692.378,587.7448,571.8046,142.9693,35.74116,0.0,-0.0172779,0.0,0.0,0.0,0.0,0.0,-58.73928,0.0,4.505591,0.0
17,18012001.0,504.5533,13372.56,0.0,0.0,-57.20764,158.4212,0.0,241.7304,265.1489,0.007058289,0.0,0.001947257,0.0,-0.01212639,370.0,-57.1904,0.0,282.2148,1107.968,1376.445,1377.569,832.6559,1113.486,436.4083,1919.015,2135.636,1692.329,587.7327,571.7949,142.9681,35.7408,0.0,-0.01727809,0.0,0.0,0.0,0.0,0.0,-61.46834,0.0,4.576353,0.0
18,19012001.0,503.4644,13371.56,0.0,0.0,-59.13439,164.3318,0.0,242.3116,264.1527,0.007700447,0.0,0.001947257,0.0,-0.01273565,370.0,-59.1159,0.0,282.3568,1107.74,1376.224,1377.389,832.5406,1113.37,436.3645,1918.866,2135.526,1692.281,587.7206,571.7852,142.9669,35.74045,0.0,-0.01727824,0.0,0.0,0.0,0.0,0.0,-63.41578,0.0,4.597804,0.0
19,20012001.0,502.4686,13370.61,0.0,0.0,-60.87659,168.7489,0.0,242.8011,263.2362,0.008356712,0.0,0.001949786,0.0,-0.01336009,370.0,-60.85682,0.0,282.5027,1107.525,1376.014,1377.216,832.4286,1113.262,436.3227,1918.724,2135.418,1692.234,587.7088,571.7757,142.9657,35.74012,0.0,-0.01727834,0.0,0.0,0.0,0.0,0.0,-65.22198,0.0,4.662319,0.0
20,21012001.0,501.8192,13369.67,0.0,0.0,-62.27712,172.6875,0.0,242.9719,262.6614,0.009067574,0.0,0.001955069,0.0,-0.01399803,370.0,-62.25601,0.0,282.6259,1107.331,1375.809,1377.047,832.3226,1113.157,436.2836,1918.586,2135.312,1692.188,587.6971,571.7663,142.9646,35.7398,0.0,-0.01727841,0.0,0.0,0.0,0.0,0.0,-66.66195,0.0,4.702398,0.0
21,22012001.0,500.7453,13368.8,0.0,0.0,-64.02106,175.8767,0.0,243.5059,261.6614,0.009775156,0.0,0.001964677,0.0,-0.01465108,370.0,-63.99861,0.0,282.7784,1107.141,1375.609,1376.874,832.2233,1113.056,436.2448,1918.452,2135.219,1692.142,587.6856,571.757,142.9635,35.73948,0.0,-0.01727854,0.0,0.0,0.0,0.0,0.0,-68.47163,0.0,4.768953,0.0
22,23012001.0,499.2381,13367.97,0.0,0.0,-66.15589,181.2935,0.0,244.382,260.2201,0.01044611,0.0,0.001971581,0.0,-0.015329,370.0,-66.13209,0.0,282.9769,1106.946,1375.406,1376.711,832.1185,1112.955,436.2042,1918.322,2135.129,1692.098,587.6742,571.7477,142.9624,35.73919,0.0,-0.01727877,0.0,0.0,0.0,0.0,0.0,-70.67623,0.0,4.839751,0.0
23,24012001.0,498.5454,13367.12,0.0,0.0,-67.51548,185.6631,0.0,244.6235,259.5952,0.01112143,0.0,0.001975663,0.0,-0.0160336,370.0,-67.4903,0.0,283.097,1106.769,1375.22,1376.556,832.0196,1112.855,436.1652,1918.194,2135.04,1692.053,587.6629,571.7416,142.9614,35.73889,0.0,-0.01727881,0.0,0.0,0.0,0.0,0.0,-72.08517,0.0,4.889776,0.0
24,25012001.0,498.1726,13366.29,0.0,0.0,-68.52213,188.9309,0.0,244.6091,259.2854,0.01182569,0.0,0.001979494,0.0,-0.01676577,370.0,-68.49551,0.0,283.1899,1106.598,1375.044,1376.415,831.9211,1112.761,436.1282,1918.069,2134.954,1692.01,587.6517,571.7383,142.9604,35.73861,0.0,-0.01727881,0.0,0.0,0.0,0.0,0.0,-73.16005,0.0,4.958357,0.0
25,26012001.0,497.6816,13365.5,0.0,0.0,-69.6337,192.3208,0.0,244.6191,258.8527,0.01254909,0.0,0.001982771,0.0,-0.01752649,370.0,-69.60561,0.0,283.3039,1106.431,1374.871,1376.274,831.8275,1112.669,436.0933,1917.949,2134.869,1691.967,587.6406,571.7352,142.9594,35.73834,0.0,-0.01727881,0.0,0.0,0.0,0.0,0.0,-74.3158,0.0,5.002733,0.0
26,27012001.0,497.1909,13364.73,0.0,0.0,-70.72971,195.3659,0.0,244.6237,258.4196,0.01329096,0.0,0.001987381,0.0,-0.01831636,370.0,-70.70008,0.0,283.4176,1106.265,1374.697,1376.142,831.7338,1112.58,436.0593,1917.832,2134.787,1691.925,587.6297,571.7321,142.9585,35.73808,0.0,-0.01727881,0.0,0.0,0.0,0.0,0.0,-75.45442,0.0,5.045842,0.0
27,28012001.0,496.6558,13363.97,0.0,0.0,-71.85458,198.1638,0.0,244.6363,257.942,0.01404978,0.0,0.001992189,0.0,-0.01913601,370.0,-71.82338,0.0,283.5366,1106.101,1374.524,1376.009,831.6422,1112.491,436.0257,1917.718,2134.707,1691.884,587.6188,571.729,142.9576,35.73783,0.0,-0.01727881,0.0,0.0,0.0,0.0,0.0,-76.62155,0.0,5.089411,0.0
28,29012001.0,495.9017,13363.23,0.0,0.0,-73.15163,201.6913,0.0,244.75,257.2483,0.01478834,0.0,0.001993732,0.0,-0.01998588,370.0,-73.11884,0.0,283.683,1105.934,1374.342,1375.873,831.55,1112.402,435.9923,1917.605,2134.628,1691.844,587.6081,571.726,142.9567,35.73758,0.0,-0.01727881,0.0,0.0,0.0,0.0,0.0,-77.98412,0.0,5.155853,0.0
29,30012001.0,494.8527,13362.52,0.0,0.0,-74.73946,206.1204,0.0,245.0764,256.2614,0.01551348,0.0,0.001993764,0.0,-0.02086638,370.0,-74.70508,0.0,283.8542,1105.762,1374.165,1375.738,831.4557,1112.311,435.9586,1917.493,2134.551,1691.804,587.5974,571.7231,142.9559,35.73734,0.0,-0.01727881,0.0,0.0,0.0,0.0,0.0,-79.61798,0.0,5.202631,0.0
30,31012001.0,493.6191,13361.81,0.0,0.0,-76.50292,211.1122,0.0,245.5475,255.0886,0.01621453,0.0,0.001993764,0.0,-0.02177785,370.0,-76.46693,0.0,284.0417,1105.579,1373.988,1375.601,831.3618,1112.219,435.9248,1917.382,2134.474,1691.765,587.5869,571.7203,142.9551,35.73711,0.0,-0.01727888,0.0,0.0,0.0,0.0,0.0,-81.42384,0.0,5.245762,0.0
31,1022001.0,492.3643,13361.1,0.0,0.0,-78.30276,216.7033,0.0,246.0399,253.8983,0.01690425,0.0,0.001993764,0.0,-0.02272049,370.0,-78.26513,0.0,284.2261,1105.396,1373.813,1375.465,831.2682,1112.127,435.8912,1917.271,2134.398,1691.726,587.5764,571.7175,142.9543,35.73689,0.0,-0.01727888,0.0,0.0,0.0,0.0,0.0,-83.24616,0.0,5.268948,0.0
32,2022001.0,491.2388,13360.4,0.0,0.0,-79.9725,221.4142,0.0,246.4366,252.8394,0.0175883,0.0,0.001993764,0.0,-0.02368305,370.0,-79.93323,0.0,284.3953,1105.217,1373.644,1375.336,831.1754,1112.036,435.8577,1917.161,2134.323,1691.688,587.566,571.7147,142.9535,35.73668,0.0,-0.01727888,0.0,0.0,0.0,0.0,0.0,-84.93372,0.0,5.287535,0.0
33,3022001.0,490.0009,13359.74,0.0,0.0,-81.70967,224.5815,0.0,246.9335,251.6602,0.01824157,0.0,0.001997252,0.0,-0.024651,370.0,-81.66878,0.0,284.579,1105.045,1373.476,1375.209,831.0841,1111.948,435.8248,1917.052,2134.249,1691.65,587.5601,571.712,142.9528,35.73647,0.0,-0.01727889,0.0,0.0,0.0,0.0,0.0,-86.71124,0.0,5.328653,0.0
34,4022001.0,488.4622,13359.09,0.0,0.0,-83.71397,229.2042,0.0,247.6734,250.1675,0.01883951,0.0,0.00199926,0.0,-0.02562705,370.0,-83.6715,0.0,284.8021,1104.863,1373.309,1375.08,830.9932,1111.859,435.7914,1916.945,2134.175,1691.612,587.5557,571.7093,142.9521,35.73627,0.0,-0.01727895,0.0,0.0,0.0,0.0,0.0,-88.76945,0.0,5.383202,0.0
35,5022001.0,486.7867,13358.46,0.0,0.0,-85.77407,233.6685,0.0,248.5217,248.471,0.01933854,0.0,0.002000045,0.0,-0.02660684,370.0,-85.73013,0.0,285.0953,1104.694,1373.141,1374.95,830.9041,1111.77,435.7583,1916.838,2134.103,1691.575,587.5513,571.7067,142.9514,35.73607,0.0,-0.01728356,0.0,0.0,0.0,0.0,0.0,-90.94676,0.0,5.500877,0.0
36,6022001.0,485.0312,13357.82,0.0,0.0,-88.00622,239.1723,0.0,249.4515,246.7248,0.0197688,0.0,0.002000057,0.0,-0.02760438,370.0,-87.96085,0.0,285.374,1104.5,1372.968,1374.823,830.8141,1111.682,435.7256,1916.732,2134.031,1691.538,587.5471,571.7041,142.9507,35.73589,0.0,-0.01728382,0.0,0.0,0.0,0.0,0.0,-93.21433,0.0,5.536767,0.0
37,7022001.0,483.6364,13357.17,0.0,0.0,-89.90923,244.3041,0.0,250.1159,245.3834,0.02017825,0.0,0.00200006,0.0,-0.02858673,370.0,-89.86246,0.0,285.5815,1104.314,1372.795,1374.697,830.7255,1111.596,435.6937,1916.627,2133.96,1691.501,587.543,571.7015,142.9501,35.7357,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-95.13237,0.0,5.553202,0.0
38,8022001.0,482.2553,13356.54,0.0,0.0,-91.76189,249.7935,0.0,250.7481,244.0677,0.02058693,0.0,0.00200006,0.0,-0.02957554,370.0,-91.71373,0.0,285.7787,1104.135,1372.623,1374.57,830.6409,1111.513,435.6627,1916.525,2133.89,1691.465,587.5389,571.6991,142.9494,35.73553,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-97.01583,0.0,5.585721,0.0
39,9022001.0,480.9703,13355.92,0.0,0.0,-93.55748,255.2802,0.0,251.2905,242.8481,0.02101789,0.0,0.002003379,0.0,-0.0305801,370.0,-93.50789,0.0,285.9681,1103.965,1372.453,1374.445,830.5574,1111.431,435.6322,1916.424,2133.82,1691.429,587.535,571.6966,142.9489,35.73535,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-98.79028,0.0,5.56617,0.0
40,10022001.0,479.96,13355.32,0.0,0.0,-95.05882,259.6839,0.0,251.5687,241.8978,0.02149707,0.0,0.002012365,0.0,-0.03159552,370.0,-95.00774,0.0,286.1426,1103.812,1372.294,1374.321,830.4776,1111.35,435.6022,1916.325,2133.752,1691.394,587.5311,571.6942,142.9482,35.73519,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-100.2778,0.0,5.553549,0.0
41,11022001.0,479.2464,13354.73,0.0,0.0,-96.23133,262.4673,0.0,251.5391,241.2409,0.02203281,0.0,0.002020342,0.0,-0.0325885,370.0,-96.17873,0.0,286.2992,1103.675,1372.139,1374.204,830.3989,1111.271,435.5724,1916.229,2133.684,1691.358,587.5272,571.6918,142.9477,35.73503,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-101.4603,0.0,5.565522,0.0
42,12022001.0,478.628,13354.15,0.0,0.0,-97.28331,264.9201,0.0,251.3874,240.6798,0.02261155,0.0,0.002025401,0.0,-0.03357588,370.0,-97.22914,0.0,286.4513,1103.539,1371.988,1374.086,830.3231,1111.194,435.5433,1916.134,2133.618,1691.324,587.5234,571.6895,142.9471,35.73487,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-102.5371,0.0,5.591957,0.0
43,13022001.0,477.7474,13353.59,0.0,0.0,-98.56143,268.6707,0.0,251.3803,239.8596,0.02319283,0.0,0.002029257,0.0,-0.0345568,370.0,-98.50571,0.0,286.6335,1103.396,1371.835,1373.971,830.2452,1111.115,435.5142,1916.04,2133.552,1691.289,587.5196,571.6871,142.9465,35.73472,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-103.845,0.0,5.623404,0.0
44,14022001.0,476.8335,13353.05,0.0,0.0,-99.91436,272.978,0.0,251.4302,239.006,0.02379446,0.0,0.002032249,0.0,-0.03558319,370.0,-99.85701,0.0,286.8113,1103.261,1371.688,1373.855,830.1682,1111.036,435.4851,1915.947,2133.488,1691.255,587.5159,571.6849,142.946,35.73457,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-105.1772,0.0,5.603966,0.0
45,15022001.0,476.3141,13352.49,0.0,0.0,-100.8677,275.769,0.0,251.229,238.5406,0.02443185,0.0,0.0020378,0.0,-0.03659824,370.0,-100.8087,0.0,286.9441,1103.139,1371.554,1373.747,830.0922,1110.959,435.4568,1915.855,2133.424,1691.221,587.5123,571.6826,142.9455,35.73444,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-106.1295,0.0,5.604388,0.0
46,16022001.0,476.0067,13351.93,0.0,0.0,-101.6169,278.0563,0.0,250.9572,238.2862,0.02511917,0.0,0.00204184,0.0,-0.03757821,370.0,-101.5562,0.0,287.0384,1103.018,1371.433,1373.64,830.0281,1110.886,435.4294,1915.764,2133.361,1691.187,587.5087,571.6804,142.9449,35.7343,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-106.8793,0.0,5.606074,0.0
47,17022001.0,475.7321,13351.39,0.0,0.0,-102.3238,280.0507,0.0,250.6835,238.0627,0.02583755,0.0,0.002044728,0.0,-0.03851992,370.0,-102.2615,0.0,287.1246,1102.903,1371.314,1373.539,829.9657,1110.814,435.4034,1915.677,2133.299,1691.154,587.5051,571.6782,142.9444,35.73416,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-107.585,0.0,5.606116,0.0
48,18022001.0,475.3611,13350.88,0.0,0.0,-103.1032,281.4966,0.0,250.416,237.7392,0.02656253,0.0,0.002048359,0.0,-0.03947588,370.0,-103.0392,0.0,287.2319,1102.794,1371.196,1373.438,829.9069,1110.745,435.3808,1915.591,2133.239,1691.122,587.5016,571.676,142.944,35.73402,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-108.3522,0.0,5.595041,0.0
49,19022001.0,474.8111,13350.41,0.0,0.0,-104.0077,283.351,0.0,250.212,237.2335,0.02725605,0.0,0.002054843,0.0,-0.04044147,370.0,-103.9421,0.0,287.3703,1102.686,1371.082,1373.34,829.8461,1110.676,435.3583,1915.506,2133.179,1691.09,587.4982,571.674,142.9435,35.73391,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-109.2623,0.0,5.601826,0.0
50,20022001.0,474.3076,13349.93,0.0,0.0,-104.8715,285.9352,0.0,249.9752,236.7747,0.02795209,0.0,0.002057188,0.0,-0.04135168,370.0,-104.8042,0.0,287.5025,1102.577,1370.968,1373.246,829.785,1110.607,435.3358,1915.423,2133.12,1691.058,587.4948,571.6719,142.943,35.73379,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-110.1266,0.0,5.60235,0.0
51,21022001.0,473.9582,13349.45,0.0,0.0,-105.6051,288.2401,0.0,249.6977,236.4712,0.02867411,0.0,0.002059847,0.0,-0.04205298,370.0,-105.5365,0.0,287.6042,1102.473,1370.858,1373.148,829.7284,1110.539,435.3141,1915.342,2133.063,1691.026,587.4915,571.6699,142.9425,35.73367,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-110.8531,0.0,5.596045,0.0
52,22022001.0,473.5468,13348.99,0.0,0.0,-106.358,289.7836,0.0,249.4526,236.1045,0.02939278,0.0,0.002066939,0.0,-0.04205298,370.0,-106.2887,0.0,287.714,1102.378,1370.747,1373.057,829.6719,1110.476,435.2926,1915.262,2133.006,1690.995,587.4881,571.668,142.9421,35.73355,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-111.6191,0.0,5.609179,0.0
53,23022001.0,473.1224,13348.55,0.0,0.0,-107.1589,291.8311,0.0,249.1835,235.7239,0.03009812,0.0,0.00207165,0.0,-0.04228048,370.0,-107.0885,0.0,287.8307,1102.284,1370.636,1372.973,829.6122,1110.416,435.271,1915.183,2132.949,1690.964,587.4849,571.6661,142.9416,35.73342,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-112.3842,0.0,5.574553,0.0
54,24022001.0,472.5661,13348.13,0.0,0.0,-108.0053,294.4097,0.0,248.9585,235.2097,0.03076396,0.0,0.002072978,0.0,-0.04322952,370.0,-107.9333,0.0,287.9708,1102.19,1370.522,1372.888,829.5563,1110.356,435.25,1915.104,2132.893,1690.933,587.4817,571.6642,142.9412,35.73333,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-113.2555,0.0,5.600917,0.0
55,25022001.0,471.8758,13347.73,0.0,0.0,-108.9882,297.0492,0.0,248.8187,234.5615,0.03141319,0.0,0.002073981,0.0,-0.04410811,370.0,-108.9147,0.0,288.1286,1102.095,1370.412,1372.803,829.499,1110.296,435.2293,1915.026,2132.838,1690.902,587.4785,571.6623,142.9407,35.73325,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-114.2414,0.0,5.605258,0.0
56,26022001.0,471.0844,13347.34,0.0,0.0,-110.0661,300.196,0.0,248.7451,233.8149,0.0320542,0.0,0.002075329,0.0,-0.04461426,370.0,-109.9915,0.0,288.2971,1101.995,1370.301,1372.718,829.4405,1110.233,435.2087,1914.949,2132.782,1690.872,587.4754,571.6605,142.9403,35.73316,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-115.3238,0.0,5.610527,0.0
57,27022001.0,470.1578,13346.95,0.0,0.0,-111.2767,304.4625,0.0,248.769,232.9371,0.03270131,0.0,0.002075877,0.0,-0.04461426,370.0,-111.2015,0.0,288.4769,1101.89,1370.185,1372.63,829.3826,1110.167,435.1877,1914.872,2132.727,1690.842,587.4723,571.6586,142.9399,35.73305,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-116.531,0.0,5.607613,0.0
58,28022001.0,469.407,13346.55,0.0,0.0,-112.3152,307.4928,0.0,248.6891,232.2327,0.03333226,0.0,0.002078056,0.0,-0.04461426,370.0,-112.2393,0.0,288.6334,1101.794,1370.078,1372.545,829.3251,1110.102,435.1669,1914.795,2132.672,1690.813,587.4693,571.6568,142.9395,35.73294,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-117.5723,0.0,5.610516,0.0
59,1032001.0,468.7446,13346.16,0.0,0.0,-113.2586,309.7008,0.0,248.514,231.6158,0.0339741,0.0,0.002083011,0.0,-0.04461426,370.0,-113.1821,0.0,288.7857,1101.699,1369.972,1372.463,829.2698,1110.037,435.1464,1914.719,2132.618,1690.783,587.4662,571.655,142.9391,35.73283,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-118.5202,0.0,5.615485,0.0
60,2032001.0,467.8807,13345.78,0.0,0.0,-114.3756,311.9515,0.0,248.4695,230.8005,0.03460286,0.0,0.002089923,0.0,-0.04461426,370.0,-114.2985,0.0,288.9592,1101.602,1369.859,1372.381,829.2142,1109.973,435.1255,1914.644,2132.564,1690.754,587.4633,571.6533,142.9387,35.73272,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-119.649,0.0,5.628155,0.0
61,3032001.0,466.8434,13345.42,0.0,0.0,-115.6489,314.0283,0.0,248.578,229.8139,0.03519608,0.0,0.002097578,0.0,-0.04461426,370.0,-115.5712,0.0,289.1444,1101.501,1369.751,1372.298,829.1549,1109.909,435.1034,1914.57,2132.51,1690.725,587.4604,571.6516,142.9384,35.73262,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-120.9396,0.0,5.645605,0.0
62,4032001.0,465.6996,13345.05,0.0,0.0,-117.0072,317.0549,0.0,248.7832,228.7212,0.03575093,0.0,0.002106064,0.0,-0.04461426,370.0,-116.929,0.0,289.3405,1101.391,1369.642,1372.214,829.0938,1109.844,435.0799,1914.495,2132.457,1690.696,587.4575,571.6498,142.938,35.73252,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-122.3307,0.0,5.677978,0.0
63,5032001.0,464.4799,13344.69,0.0,0.0,-118.4287,320.657,0.0,249.0624,227.5489,0.03626322,0.0,0.002109415,0.0,-0.04461426,370.0,-118.3499,0.0,289.5484,1101.276,1369.534,1372.13,829.0304,1109.778,435.0568,1914.42,2132.404,1690.667,587.4546,571.6481,142.9376,35.73242,0.0,-0.01728384,0.0,0.0,0.0,0.0,0.0,-123.7915,0.0,5.717603,0.0
