,DATE,SOL_RADN,AIR_TEMP,HUM,WIND,PREC,SOIL_RN,SOIL_LE,SOIL_H,SOIL_G,ECO_RN,ECO_LE,ECO_H,ECO_G,TEMP_1,TEMP_2,TEMP_3,TEMP_4,TEMP_5,TEMP_6,TEMP_7,TEMP_8,TEMP_9,TEMP_10,TEMP_11,TEMP_12,TEMP_13,TEMP_14,TEMP_15,TEMP_16,TEMP_17,TEMP_18,TEMP_19,TEMP_20,TEMP_LITTER,TEMP_SNOW
10,2001-01-11,87.10406329166666,2.553279125,0.6403734041666667,3.526027791666667,0.0,15.434132499999999,-14.242850141666667,-4.539287541666667,3.3479975,15.434132499999999,-14.242850141666667,-4.539287541666667,3.3479975,3.651831400654167,3.9147327,4.170909958333334,4.480921375,4.75066375,5.1063194166666666,5.571257333333333,6.367843625,7.711331666666666,8.952766416666668,9.596593208333333,9.968991375,10.11988375,10.156257916666666,0.0,0.0,0.0,0.0,0.0,0.0,2.8439688249999997,1.2902347708333333
11,2001-01-12,101.16513445833334,-2.661947458333333,0.44731632916666664,3.597337291666667,0.10583333333333333,11.904593416666662,-15.689473208333332,-17.806178466666665,21.591048333333333,11.904593416666662,-15.689473208333332,-17.806178466666665,21.591048333333333,1.6945673666666667,2.4968706833333334,3.224411,3.930511458333333,4.420920124999999,4.9939639583333335,5.529604625,6.317042041666667,7.557816875,8.793713916666666,9.476431541666667,9.894206958333333,10.087758333333333,10.1465425,0.0,0.0,0.0,0.0,0.0,0.0,-0.5935617916666667,-2.779749545833333
12,2001-01-13,63.929218291666665,-1.20513625,0.49810695416666667,3.6253254583333336,0.3175,-33.311283875,3.805221983333333,20.448534041666665,9.057527375000001,-33.311283875,3.805221983333333,20.448534041666665,9.057527375000001,1.1608834791666667,1.7690595,2.386081625,3.1038564166666665,3.6703364166666663,4.367279,5.0613085416666665,6.077306125,7.406499208333333,8.647178666666667,9.36025375,9.817239083333334,10.050949583333333,10.131453333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08985516916666668,-5.2858176060833335
13,2001-01-14,43.62520345833334,-2.168122708333333,0.46121121666666665,3.62459125,0.0,-34.64252366666667,4.624806754166666,22.478337458333332,7.539379741666667,-34.64252366666667,4.624806754166666,22.478337458333332,7.539379741666667,1.7127304166666668,2.2287635833333335,2.714756083333333,3.249471041666667,3.674018875,4.206914416666667,4.8131929583333335,5.782910666666666,7.21046575,8.50136825,9.246813416666667,9.7387415,10.009946166666667,10.11141625,0.0,0.0,0.0,0.0,0.0,0.0,0.4664878833333333,-6.510374875
14,2001-01-15,61.736846541666665,-3.1355280833333334,0.4318605,3.6135435833333336,0.0,-32.805769125000005,3.4015358041666666,21.012331875,8.391899269583334,-32.805769125000005,3.4015358041666666,21.012331875,8.391899269583334,1.8836289166666667,2.30800625,2.7302272083333334,3.214641541666667,3.6086477083333333,4.1073799583333335,4.679683666666667,5.5982195,7.017411500000001,8.351305666666667,9.133146916666666,9.659529416666667,9.965422291666666,10.086496666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9354666833333334,-7.276991866666666
15,2001-01-16,58.67720558333334,-4.561921916666667,0.38730098333333335,3.5964683333333336,0.0,-34.21871995833333,3.2292818249999997,21.000851649999998,9.988585158333334,-34.21871995833333,3.2292818249999997,21.000851649999998,9.988585158333334,1.9845007916666668,2.428428625,2.8442407499999995,3.298058791666667,3.657164208333333,4.10810475,4.6269505833333335,5.469022083333333,6.847123541666666,8.202865541666666,9.018960250000001,9.579130833333332,9.91738375,10.057195,0.0,0.0,0.0,0.0,0.0,0.0,1.0345713333333333,-8.725174083333334
16,2001-01-17,67.26789804166667,-2.725998583333333,0.4513466125,3.6112220416666667,0.0,-30.271640875,2.682850783333333,19.58296275,8.005826291666667,-30.271640875,2.682850783333333,19.58296275,8.005826291666667,1.9585075833333334,2.360767375,2.7595469583333334,3.21069975,3.572400333333333,4.0271886666666665,4.541769666666666,5.366770375000001,6.703170750000001,8.061103791666666,8.905526541666667,9.497094375,9.866275708333333,10.023839166666667,0.0,0.0,0.0,0.0,0.0,0.0,1.1348470125,-6.620135164166666
17,2001-01-18,91.63869670833333,-3.777665583333333,0.4211873625,3.669194375,0.0,-28.998053541666664,1.4902882524999999,17.45422304166667,10.053541833333334,-28.998053541666664,1.4902882524999999,17.45422304166667,10.053541833333334,1.8175939583333334,2.297215833333333,2.7276942083333338,3.1826910416666667,3.5361734583333333,3.9764340416666664,4.471757208333333,5.2676835833333335,6.574054708333333,7.92788825,8.794283458333334,9.41450875,9.812389375,9.986817875,0.0,0.0,0.0,0.0,0.0,0.0,0.8425394929166666,-7.276182029166667
18,2001-01-19,118.44109445833334,-14.518501666666666,0.18025157916666668,3.7091111249999997,0.0,-27.515786083333335,-2.1785179666666665,5.836629833333333,23.857676041666664,-27.515786083333335,-2.1785179666666665,5.836629833333333,23.857676041666664,0.347367599,1.1636364958333334,1.8672689166666665,2.5608240833333333,3.059946666666667,3.6562207916666662,4.24831775,5.13792675,6.4522425,7.801734958333333,8.686079625,9.330821916666666,9.755875958333332,9.946455625,0.0,0.0,0.0,0.0,0.0,0.0,-0.9825617004166666,-16.4291265
19,2001-01-20,88.99027254166667,-7.589530708333334,0.3410559416666667,3.6688454166666666,0.0,-27.880849291666667,-0.49197091666666654,13.548585183333335,14.824235875,-27.880849291666667,-0.49197091666666654,13.548585183333335,14.824235875,0.13620631125000002,0.7707748791666668,1.3572490000000001,2.002619375,2.5108604583333336,3.143366458333333,3.8229434166666665,4.869174916666666,6.302214416666668,7.678559624999999,8.5808245,9.24729775,9.697269541666666,9.902884208333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.78180824,-10.591302370416667
20,2001-01-21,119.73748483333333,-7.4341105,0.3265823333333333,3.6689285833333334,0.0,-20.924964958333334,-2.8126580000000003,7.741990625,15.995630833333335,-20.924964958333334,-2.8126580000000003,7.741990625,15.995630833333335,-0.16112264166666668,0.5394045458333333,1.1385675666666668,1.777785,2.2719865416666667,2.884559583333333,3.5512720000000004,4.5973814583333334,6.115694625,7.5491422083333335,8.476214208333333,9.163721624999999,9.636478375,9.856454208333334,0.0,0.0,0.0,0.0,0.0,0.0,-1.2446175375,-9.714389962083333
21,2001-01-22,107.55257991666667,1.1023037916666667,0.6047130875000001,3.647436583333333,0.0,6.23209375,7.2158479416666665,28.1919075,-41.63985329166666,6.23209375,7.2158479416666665,28.1919075,-41.63985329166666,0.21702957083333332,0.7164383483333333,1.1628022958333333,1.678754125,2.107312416666667,2.6581802083333335,3.3023567916666665,4.353538666666666,5.921002708333333,7.411210333333333,8.368326833333333,9.079143416666666,9.573923666666667,9.807428958333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.5934359416666667,-4.824570012916666
22,2001-01-23,123.49140249999999,-1.1871773333333333,0.5137765666666666,3.6579086666666663,0.0,7.969442625,-0.32190805791666655,10.781524899583333,-18.429054583333333,7.969442625,-0.32190805791666655,10.781524899583333,-18.429054583333333,0.6514129958333333,1.0934752823333334,1.4943453291666666,1.9311854166666667,2.2823347083333334,2.7299803750000002,3.272431708333333,4.188301125,5.73398975,7.267732083333333,8.25690075,8.992829583333334,9.509808833333333,9.756005583333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.34127295,-4.3799247
23,2001-01-24,116.1095635,-6.516931916666667,0.3376737,3.6317380833333335,0.05291666666666667,-11.558993874999999,-8.764034791666667,-10.6583460875,30.981375416666666,-11.558993874999999,-8.764034791666667,-10.6583460875,30.981375416666666,-0.8489965041666666,0.10806654291666667,0.7792002291666668,1.470547875,1.9777093749999999,2.5856323333333333,3.1899083333333333,4.106299083333333,5.58276625,7.126098750000001,8.144058166666666,8.905382833333332,9.443884583333334,9.702412875,0.0,0.0,0.0,0.0,0.0,0.0,-2.532068975,-6.840915558750001
24,2001-01-25,118.60228749999999,-6.37038025,0.3635613833333333,3.5504683333333333,0.15875,-23.719901383333333,1.0250346458333333,18.563736875,4.131129208333333,-23.719901383333333,1.0250346458333333,18.563736875,4.131129208333333,-0.9216677333333333,-0.15901692916666668,0.41495260000000006,1.0581156666666667,1.5639814166666666,2.1909306666666666,2.862558958333333,3.9026145,5.435868583333334,6.990598041666666,8.031279166666666,8.816378291666666,9.375952416666667,9.646686583333333,0.0,0.0,0.0,0.0,0.0,0.0,-2.096391025,-10.30676378375
25,2001-01-26,97.22696129166667,-7.886379833333334,0.31225911666666667,3.5563254583333332,0.0,-27.11430916666667,0.6344640833333334,18.548430083333333,7.93141545,-27.11430916666667,0.6344640833333334,18.548430083333333,7.93141545,-0.5261103291666667,-0.09734598374999999,0.42445119166666667,1.0003445458333333,1.45587925,2.025315625,2.6654828333333334,3.687801458333333,5.268144,6.855074541666667,7.91883725,8.726025916666666,9.306145958333333,9.588952375,0.0,0.0,0.0,0.0,0.0,0.0,-1.2931340458333334,-11.779163404166667
26,2001-01-27,122.33234666666665,-7.214071208333333,0.33652590833333335,3.6550872916666663,0.010583333333333333,-17.752385541666666,-0.5162440041666664,15.623520208333334,2.645109666666667,-17.752385541666666,-0.5162440041666664,15.623520208333334,2.645109666666667,-0.5123736083333333,-0.06790033541666667,0.4130261708333333,0.9508387291666667,1.3811975,1.9219792916666665,2.5365282916666665,3.524984958333333,5.103157125,6.717657791666666,7.805693416666667,8.634512541666666,9.234354708333333,9.529251166666667,0.0,0.0,0.0,0.0,0.0,0.0,-1.2521463958333332,-10.681531225833334
27,2001-01-28,122.38956666666667,-5.607071125,0.3702221708333333,3.649468166666667,0.142875,-17.080325958333333,-0.0480487708333334,16.018240875,1.1101348624999998,-17.080325958333333,-0.0480487708333334,16.018240875,1.1101348624999998,-0.32898839291666665,0.13888550191666668,0.5521036791666667,1.0229391166666668,1.40686025,1.894120625,2.4653459166666667,3.400267416666667,4.952690041666667,6.5813065,7.6920980000000005,8.542461458333333,9.160905125,9.467492625,0.0,0.0,0.0,0.0,0.0,0.0,-1.025323175,-9.150580179166667
28,2001-01-29,38.75534258333334,-1.6192232916666667,0.4800861083333334,3.6695158333333335,0.33866666666666667,-32.76789433333334,5.0793156125,23.200439791666668,4.488138041666667,-32.76789433333334,5.0793156125,23.200439791666668,4.488138041666667,0.3389765441666667,0.66163635,0.9591992916666667,1.315396625,1.618493375,2.0114848333333333,2.503198041666667,3.335056291666667,4.82435225,6.449495833333334,7.578520375,8.449382666666667,9.085741708333334,9.404084458333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.258519491125,-6.074811291666666
29,2001-01-30,36.14617275,-1.8632304166666664,0.4718043375,3.6980595,0.015875,-33.231481083333335,5.076837683333333,23.454198541666667,4.700444500000001,-33.231481083333335,5.076837683333333,23.454198541666667,4.700444500000001,0.7249005624999999,1.0223732416666667,1.2947526666666667,1.6090075,1.87097425,2.2083664166666668,2.6303037083333334,3.3498815,4.731644958333333,6.327097583333334,7.467263541666667,8.35570775,9.009211208333333,9.338830208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14415995583333333,-6.337281333333333
30,2001-01-31,77.7995275,-2.0418689166666666,0.4741527458333334,3.710539583333333,0.0,-26.46537004166667,3.4151670166666666,21.065718608333334,1.98448375,-26.46537004166667,3.4151670166666666,21.065718608333334,1.98448375,0.9858995916666666,1.2531495833333333,1.5068777916666667,1.799730875,2.0427272916666666,2.3546879583333333,2.740601875,3.3961156666666668,4.6750628333333335,6.218892416666667,7.360070625,8.262278333333333,8.931282041666668,9.271790958333334,0.0,0.0,0.0,0.0,0.0,0.0,0.30328241666666667,-6.09441301
31,2001-02-01,128.66610125,-8.222374958333333,0.3027319625,3.7920000416666664,0.0,-25.388888433333335,-0.18749226666666674,16.299417541666667,9.276962166666666,-25.388888433333335,-0.18749226666666674,16.299417541666667,9.276962166666666,0.9374567583333334,1.2673047083333333,1.5626462916666668,1.8810806666666666,2.13286975,2.449309083333333,2.8223406250000003,3.4437524583333334,4.641883875,6.126534875,7.259765708333333,8.1699155,8.852593833333334,9.203268708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12996673670833334,-11.6373404375
32,2001-02-02,143.88128125,-12.586524041666665,0.23592642208333334,3.7276945,0.0,-19.41795175,-2.0717523791666665,12.452057208333335,9.037647041666666,-19.41795175,-2.0717523791666665,12.452057208333335,9.037647041666666,0.6151034041666666,1.0062409083333332,1.3593266249999998,1.7379938333333333,2.032044791666667,2.3966751250000002,2.802670875,3.4550985416666666,4.616539,6.04764175,7.167044333333333,8.079870916666666,8.772925166666667,9.133312166666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.20368830162499998,-15.401878230833333
33,2001-02-03,146.42535583333333,-5.995571083333334,0.4080882833333333,3.663805625,0.0,-3.1664615416666666,2.6141890416666667,22.404516416666667,-21.85224254166667,-3.1664615416666666,2.6141890416666667,22.404516416666667,-21.85224254166667,0.6305046125,0.9622294458333333,1.2856941666666666,1.6506830416666667,1.943779,2.312753,2.733334875,3.4151826666666665,4.581094083333333,5.977508625,7.081372541666667,7.992433000000001,8.693328875,9.062339791666668,0.0,0.0,0.0,0.0,0.0,0.0,-0.054833733333333336,-10.473457425
34,2001-02-04,109.44235125,-0.12084683333333335,0.5415323916666667,3.674682583333333,0.0,-11.486662625,4.075582659166667,20.605417666666668,-13.194339208333334,-11.486662625,4.075582659166667,20.605417666666668,-13.194339208333334,1.0134557416666667,1.2700385833333334,1.5287857083333334,1.823638875,2.0656205,2.3746566666666666,2.749980916666667,3.3812739583333333,4.535105416666666,5.910769125000001,7.001274083333333,7.907766916666667,8.614369833333333,8.990685833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.3658409083333333,-4.065371214333333
35,2001-02-05,94.84416083333333,2.4114012083333334,0.6426656625,3.669801625,0.0,-1.2918479166666659,7.975858525,27.583089583333333,-34.267104708333335,-1.2918479166666659,7.975858525,27.583089583333333,-34.267104708333335,1.0286788458333334,1.2784805416666667,1.5538978333333333,1.864278125,2.1128692499999997,2.4255852916666667,2.7889771666666667,3.3881416666666664,4.496599791666667,5.846623625,6.9247106249999995,7.825977333333333,8.536022208333334,8.918806583333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5356597958333333,-2.857390081291667
36,2001-02-06,125.97549250000002,-0.642541375,0.5204557541666667,3.616861125,0.005291666666666667,-5.118735833333332,2.4070842916666666,17.113712645833335,-14.402058375000001,-5.118735833333332,2.4070842916666666,17.113712645833335,-14.402058375000001,1.0266800166666668,1.309522,1.5883051666666665,1.890857708333333,2.1321511666666666,2.4364699583333334,2.794582333333333,3.386877625,4.465768208333333,5.786666916666667,6.851280208333333,7.746782916666667,8.459363375,8.846625000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5843099254166667,-4.002154007083333
37,2001-02-07,94.23854708333334,-2.4049465416666664,0.4540912291666666,3.577821416666667,0.10847916666666668,-17.56379120833333,-0.47690777916666666,11.469075833333333,6.571624291666667,-17.56379120833333,-0.47690777916666666,11.469075833333333,6.571624291666667,0.36572136991666665,0.7677981041666667,1.1648585999999999,1.58156325,1.899545,2.291547083333333,2.7078743333333333,3.357674916666667,4.434558916666667,5.730650583333333,6.7813822083333335,7.669802291666667,8.382774333333332,8.774791666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.18206913345833334,-5.026996627916667
38,2001-02-08,47.40552958333333,-3.8747720416666667,0.40810210416666665,3.5466190416666667,0.2778125,-34.28641192916667,3.7182243083333333,21.519133874999998,9.04905416125,-34.28641192916667,3.7182243083333333,21.519133874999998,9.04905416125,0.4355888404166666,0.73719915,1.0628675458333332,1.4405289166666666,1.7470029166666665,2.1365776666666667,2.5731137916666666,3.2671508333333334,4.385651833333333,5.675120041666666,6.714113875,7.5950330416666665,8.308012666666666,8.703355125,0.0,0.0,0.0,0.0,0.0,0.0,-0.08791987224999999,-8.052209375
39,2001-02-09,103.04875583333335,-12.64557875,0.20952102916666668,3.516785875,0.0,-31.350451583333335,0.7950115249999999,16.861247666666667,13.694192366666668,-31.350451583333335,0.7950115249999999,16.861247666666667,13.694192366666668,0.24778238416666667,0.6360193749999999,1.0060170375000002,1.39816025,1.7018864999999999,2.0826048333333333,2.507314,3.1885223333333332,4.322546583333334,5.616811166666667,6.6480737916666675,7.522383291666666,8.235073083333333,8.632386458333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.3647638958333333,-16.13057225
40,2001-02-10,136.48766666666668,-14.954845833333332,0.17985357083333334,3.5804127500000003,0.0,-25.09800975,-0.8084171166666666,12.383866541666668,13.522560058333333,-25.09800975,-0.8084171166666666,12.383866541666668,13.522560058333333,-0.05625788633333334,0.36576081666666665,0.7596829666666666,1.1832617916666666,1.5129954166666666,1.9261995416666666,2.3797734166666666,3.1007957916666666,4.25537625,5.555145291666666,6.582347833333333,7.4521141250000005,8.1623065,8.561995166666668,0.0,0.0,0.0,0.0,0.0,0.0,-0.6672935541666667,-17.720700125
41,2001-02-11,146.60467666666668,-9.575105291666667,0.28587027083333333,3.5834880833333336,0.0,-20.445082791666668,-1.3815725458333334,13.454221654166666,8.372431916666667,-20.445082791666668,-1.3815725458333334,13.454221654166666,8.372431916666667,-0.10759861745833334,0.29898834583333334,0.6649259,1.0687816666666667,1.3903338749999998,1.7964706666666668,2.2543156666666664,2.991478041666667,4.177444458333333,5.489797,6.51578525,7.381895750000001,8.0901145,8.492478708333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.7599626333333332,-12.655730857500002
42,2001-02-12,106.52629166666667,-3.309542125,0.433753775,3.6436825833333333,0.021166666666666667,-20.183235208333333,1.4601679454166667,17.64944158333333,1.0736264999999998,-20.183235208333333,1.4601679454166667,17.64944158333333,1.0736264999999998,0.11614735541666667,0.43609492499999997,0.7346445625000001,1.0850219875,1.3750585,1.7465464166666667,2.1831461666666665,2.8993758333333335,4.094293041666667,5.42140325,6.448168458333334,7.31185275,8.019915375,8.4241765,0.0,0.0,0.0,0.0,0.0,0.0,-0.5664710992916667,-6.949266387041667
43,2001-02-13,85.37823833333334,-1.0734518333333334,0.5042825291666667,3.6636347916666665,0.0635,-19.9629715,2.8812053041666665,18.731471854166667,-1.6497079999999997,-19.9629715,2.8812053041666665,18.731471854166667,-1.6497079999999997,0.6417668666666666,0.8818741083333334,1.105485375,1.3673591666666667,1.588525125,1.876199125,2.240147875,2.8638305833333333,4.020042541666666,5.350185416666666,6.379291583333334,7.242348916666667,7.9501622083333325,8.356438916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.04157511108333333,-4.691359322916667
44,2001-02-14,116.93625166666665,-11.367201625,0.2302039916666667,3.679384875,0.0,-26.28724575,-0.7234342541666666,11.008896499999999,16.001782625,-26.28724575,-0.7234342541666666,11.008896499999999,16.001782625,0.38090134562499994,0.7722218625,1.0941568833333333,1.4186975000000002,1.6640077916666665,1.9675420416666667,2.314052541666667,2.8870785,3.9714953333333334,5.2814000000000005,6.3100076666666665,7.173393333333333,7.883065541666666,8.289577458333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.3418439283333334,-13.985153500000001
45,2001-02-15,56.505898333333334,-11.17810125,0.2335866666666667,3.733174583333333,0.0,-34.76554154166667,1.7305987360833335,19.329474,13.705469166666667,-34.76554154166667,1.7305987360833335,19.329474,13.705469166666667,-0.37156041666666667,0.15297191354166667,0.5834108875,1.0283113666666666,1.3624827499999999,1.7702458333333333,2.1965103333333333,2.8583704583333334,3.9358635416666665,5.21977625,6.242468541666667,7.105286958333333,7.813580833333333,8.223182666666666,0.0,0.0,0.0,0.0,0.0,0.0,-1.34037025,-15.031284583333333
46,2001-02-16,99.79019458333333,-11.341605416666667,0.23081007499999998,3.7702977499999997,0.0,-26.0951235,-0.26539460833333334,13.436391899999999,12.924125316666666,-26.0951235,-0.26539460833333334,13.436391899999999,12.924125316666666,-0.8614031458333334,-0.13581721583333334,0.2862141875,0.7414321916666666,1.0942078333333334,1.530873625,2.0025520833333332,2.7413851250000003,3.87903975,5.1604181250000005,6.176970125,7.0368881666666665,7.7450409166666665,8.157444,0.0,0.0,0.0,0.0,0.0,0.0,-2.2778689583333334,-14.347873958333333
47,2001-02-17,108.03229499999999,-11.333572791666667,0.23389646666666666,3.685686458333333,0.0,-23.73094125,-0.9940524833333334,12.294762916666668,12.430231749999999,-23.73094125,-0.9940524833333334,12.294762916666668,12.430231749999999,-0.99313105,-0.2021891375,0.19117991666666667,0.6225077333333333,0.9616483208333334,1.3850072500000001,1.8575108333333334,2.61091875,3.797987708333333,5.096950625,6.111708375,6.968959791666666,7.677688624999999,8.092680625,0.0,0.0,0.0,0.0,0.0,0.0,-2.5402603333333333,-14.165918499999998
48,2001-02-18,126.99985958333333,-5.878802708333333,0.3742961833333333,3.667131,0.0,-11.896868749999998,-0.07105020833333331,15.254473666666668,-3.286553083333333,-11.896868749999998,-0.07105020833333331,15.254473666666668,-3.286553083333333,-0.6821594083333333,-0.21389642083333335,0.14853159416666667,0.5564943916666667,0.8819719958333333,1.2909024583333333,1.754713625,2.5012906666666668,3.708559708333333,5.0279731666666665,6.045387291666667,6.9020513333333335,7.613409625,8.028708166666666,0.0,0.0,0.0,0.0,0.0,0.0,-1.69280115,-9.06313675
49,2001-02-19,159.04593,-3.8586073333333335,0.4243314875,3.711642833333334,0.0,1.983593929166666,0.3176319916666666,14.9222626375,-17.223486958333336,1.983593929166666,0.3176319916666666,14.9222626375,-17.223486958333336,-0.3840840625,-0.14824676041666665,0.18858718333333332,0.5666898041666667,0.8700739583333333,1.2532692083333334,1.6947428333333334,2.4158210833333333,3.6213429166666664,4.9550793749999995,5.978054,6.836937,7.547437041666666,7.964926416666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.8407656416666667,-6.91318890125
