,DATE,EVAPN,RUNOFF,SEDIMENT,TTL_SWC,DISCHG,SNOWPACK,WTR_1,WTR_2,WTR_3,WTR_4,WTR_5,WTR_6,WTR_7,WTR_8,WTR_9,WTR_10,WTR_11,WTR_12,WTR_14,WTR_15,WTR_16,WTR_17,WTR_18,WTR_19,WTR_20,SURF_WTR,ICE_1,ICE_2,ICE_3,ICE_4,ICE_5,ICE_6,ICE_7,ICE_8,ICE_9,ICE_10,ICE_11,ICE_12,ICE_13,ICE_14,ICE_15,ICE_16,ICE_17,ICE_18,ICE_19,ICE_20,SURF_ICE
2291,2004-04-10,-0.012104586716666666,0.0,0.0,1401.9144166666667,0.418140225,83.00863666666667,0.37817648333333337,0.37749577916666666,0.3746479333333333,0.3720257333333334,0.3707954416666667,0.37194387916666666,0.4036278208333333,0.4029743291666667,0.40956557916666664,0.4645819541666667,0.5111812791666667,0.5112641041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8296762499999996e-07,1.9379392916666665e-15,1.907923e-15,1.9748582916666665e-15,1.9747329166666666e-15,9.501252e-16,9.39566e-16,9.693828e-16,9.576553083333333e-16,3.843609e-20,3.3448640833333335e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,2004-04-11,-0.005115944791666667,0.0,0.0,1391.7508333333333,0.41686864166666665,74.32227833333333,0.3847116625,0.383924575,0.38069514583333336,0.37727341249999996,0.37497122083333334,0.37528792083333334,0.4043377083333333,0.4007472458333334,0.40812399583333336,0.4610705583333334,0.5111819833333333,0.5112640916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6199123749999998e-06,1.93796725e-15,1.907923e-15,1.9748497499999998e-15,1.9747327916666666e-15,9.501252e-16,9.39566e-16,9.693828166666667e-16,9.57655325e-16,3.843609e-20,3.3448640833333335e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,2004-04-12,-0.0030304093041666666,0.0,0.0,1381.5540416666665,0.4237989916666667,63.27298916666666,0.39190284583333335,0.39127740000000005,0.389058525,0.38713529583333334,0.3863597458333334,0.3881334875,0.41357069583333333,0.40053477083333333,0.40694117916666667,0.4575736083333333,0.5111826625,0.5112641041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7972684166666664e-06,1.9379945e-15,1.9079224166666667e-15,1.9748408749999998e-15,1.9747327916666666e-15,9.501252e-16,9.39566e-16,9.693828083333334e-16,9.576552833333333e-16,3.843609e-20,3.3448640833333335e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,2004-04-13,-0.009563671833333334,0.0,0.0,1371.1055,0.43228635,50.00255583333333,0.40000217916666664,0.39965351250000003,0.3983217666666667,0.3986410333333333,0.4007696708333333,0.40609471666666663,0.4317796916666667,0.4030324166666667,0.4061107,0.4542723833333333,0.5111833208333333,0.5112641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6879351666666669e-06,1.9380207083333335e-15,1.9079204583333333e-15,1.9748322499999998e-15,1.9747329583333332e-15,9.501252e-16,9.39566e-16,9.693828166666667e-16,9.57655275e-16,3.843609e-20,3.344864291666667e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,2004-04-14,-0.010109812766666667,0.0,0.0,1360.3555833333332,0.4371774958333334,36.90224083333333,0.3986985375,0.39867967499999996,0.39939240833333334,0.4026006625,0.40839240000000004,0.41790953333333336,0.44976432083333334,0.409791875,0.4060716416666667,0.4512011583333333,0.5111839166666666,0.5112640958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700015791666667e-06,1.938046875e-15,1.907919416666667e-15,1.9748232916666665e-15,1.974732875e-15,9.501252e-16,9.39566e-16,9.693828e-16,9.57655325e-16,3.843609e-20,3.344864291666667e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,2004-04-15,0.039572962083333336,0.0,0.0,1353.6800833333334,0.4738315583333333,24.013698333333334,0.42069760833333336,0.41491526250000005,0.41443853333333336,0.4163882291666667,0.42137770416666664,0.4321645666666667,0.4545726958333334,0.4277287375,0.40731190833333336,0.4481584708333333,0.5111790333333334,0.5112641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000153768844325,1.9380720416666666e-15,1.90791875e-15,1.9748141666666665e-15,1.974732875e-15,9.501252e-16,9.39566e-16,9.693828166666667e-16,9.576552833333333e-16,3.843609e-20,3.344864041666667e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,2004-04-16,0.027595921166666666,0.0,0.0,1353.205375,0.47609465,7.0658690250000005,0.41546297916666663,0.4154984583333334,0.41734504166666664,0.4214621291666667,0.42830691666666665,0.440097675,0.4622376625,0.46517158333333336,0.4334775833333333,0.4474150416666667,0.5111846750000001,0.5112641125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7381682270833334e-06,1.9380758333333334e-15,1.9079332083333334e-15,1.9748057916666665e-15,1.974731958333333e-15,9.501252e-16,9.39566e-16,9.693828083333334e-16,9.57655325e-16,3.843609e-20,3.3448642083333332e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,2004-04-17,-0.09063337594583333,0.0,0.0,1341.6732083333334,0.4581650375,0.30582593375,0.3640283541666667,0.367023375,0.37286523749999995,0.38141742083333335,0.38984413333333334,0.39888389583333334,0.4324529625,0.45356892083333333,0.4491841625,0.45656620416666666,0.5111828625,0.511264075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9381136666666666e-15,1.9079390416666664e-15,1.9748017499999997e-15,1.974723625e-15,9.501247874999999e-16,9.39566e-16,9.693828166666667e-16,9.576552583333333e-16,3.843609e-20,3.344864125e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,2004-04-18,-0.07185019552500001,0.0,0.0,1329.1156666666668,0.40664695833333336,0.0,0.3297862458333333,0.3339018375,0.340508625,0.3494802458333333,0.35740197916666666,0.36502958750000003,0.40795468749999997,0.42959204999999995,0.44021926250000004,0.46561188333333337,0.5111810916666667,0.5112640875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93821475e-15,1.9079250416666666e-15,1.9747950833333335e-15,1.97471675e-15,9.501191291666668e-16,9.39566e-16,9.693828166666667e-16,9.576552666666666e-16,3.843609e-20,3.3448640833333335e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,2004-04-19,-0.09205603949166667,0.0,0.0,1318.64075,0.3388510208333333,0.0,0.308193825,0.31368135,0.32048685833333335,0.3289710791666667,0.3364094208333333,0.34368184583333333,0.39214859583333334,0.41474015000000003,0.43044909583333335,0.46835937499999997,0.5111805416666667,0.5112640958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.938325875e-15,1.907909875e-15,1.9747865833333334e-15,1.9747079166666667e-15,9.5011595e-16,9.39566e-16,9.693827416666668e-16,9.576552916666666e-16,3.843609e-20,3.344864291666667e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
